trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
5112;71,1;28;10;2;1,446945516;0,403894942
5183;71,1;27;4;1,82384429;0,5;0,468962008
5582;71,1;40;19;0,824516654;0,907733372;0,382890143
5633;71,1;43;20;1,345260133;1,083277972;0,3
5861;71,1;27;4;1,671731497;1,451773049;0,486934413
5999;71,1;44;6;1,534790677;1,33454091;0,351480516
6061;71,1;26;15;1,429532568;0,932956769;0,404335796
6124;71,1;25;10;1,793713883;0,5;0,369315864
6156;71,1;26;12;1,412490786;0,782831772;0,467961784
6243;71,1;28;11;1,237183402;1,515145619;0,411832204
6303;71,1;42;7;1,669453762;1,63715555;0,457660388
6321;71,1;35;7;2;1,450106473;0,353200676
6616;71,1;32;12;1,356776391;0,5;0,414647911
6618;71,1;44;11;2;1,078438136;0,3
7068;71,1;40;9;1,38273453;1,554533457;0,403433681
7417;71,1;42;16;0,5;0,5;0,411251997
9;71,08;40;3;1,845572391;1,035601285;0,332143634
47;71,08;37;20;1,365896688;0,5;0,396712967
68;71,08;20;8;0,931215689;0,5;0,482574044
241;71,08;50;6;2;2;0,427614548
259;71,08;20;5;2;1,188531506;0,3700476
409;71,08;50;17;1,553223284;0,5;0,3
482;71,08;20;3;0,5;0,5;0,388872236
540;71,08;50;20;1,562078587;0,5;0,414296596
965;71,08;50;12;2;1,604662063;0,374072655
1476;71,08;50;4;2;0,5;0,481889697
1589;71,08;50;15;1,488928382;1,17353848;0,465859281
1870;71,08;50;15;2;1,017081497;0,38183973
1937;71,08;20;12;1,53437244;0,5;0,3
1975;71,08;50;11;1,858208216;1,496524942;0,432825553
2082;71,08;20;4;1,846834365;1,760293071;0,450748389
2091;71,08;50;13;0,843357481;0,5;0,3
2334;71,08;50;19;1,129522852;1,1782667;0,373821158
2465;71,08;50;15;0,81423447;0,5;0,3
2782;71,08;20;3;2;1,415456512;0,3
2785;71,08;50;4;2;1,53569858;0,344536862
2904;71,08;50;14;0,936069298;1,272448029;0,415338564
3182;71,08;36;12;1,281332656;0,5;0,504265622
3266;71,08;34;20;0,815776053;0,5;0,3
3314;71,08;35;16;0,716387547;0,5;0,466284244
3426;71,08;33;15;1,566021571;0,924445762;0,39377569
3651;71,08;20;11;1,654871766;0,5;0,375192808
4154;71,08;37;9;1,457213727;1,176617539;0,3
4921;71,08;40;9;2;2;0,443627144
4927;71,08;43;6;2;0,886682979;0,398112534
5006;71,08;28;20;1,18604431;0,5;0,3
5161;71,08;28;12;1,127586007;1,038997825;0,489252635
5192;71,08;29;1;1,572897246;0,5;0,3
5437;71,08;28;9;1,507084574;1,564059255;0,476517421
5570;71,08;26;19;0,63559965;0,5;0,328274829
5596;71,08;26;7;0,5;0,5;0,373811674
5649;71,08;44;12;1,170555164;0,5;0,486611977
5742;71,08;31;12;2;0,909329944;0,3
5789;71,08;26;4;2;1,360991785;0,446629708
5944;71,08;27;18;0,776788065;0,813095855;0,473446713
6080;71,08;43;12;2;0,785972733;0,370895084
6102;71,08;35;10;2;1,081696353;0,404261347
6207;71,08;43;9;1,772184423;1,602830307;0,443526903
6232;71,08;43;10;2;0,5;0,3
6411;71,08;43;15;1,171394854;0,848052109;0,33964565
6729;71,08;26;13;1,780580751;0,5;0,333125182
6780;71,08;39;15;0,701729396;0,811115817;0,373336199
7007;71,08;39;17;1,451943845;1,065056987;0,333244879
7055;71,08;41;11;1,739010581;0,815924933;0,42812587
7383;71,08;30;3;0,5;0,5;0,363119268
7547;71,08;20;4;2;0,5;0,430729198
7573;71,08;44;18;1,186023241;0,892510187;0,445001845
7575;71,08;38;8;2;2;0,380831862
850;71,06;20;18;1,44727341;0,867348948;0,363888759
1409;71,06;20;10;1,463141637;1,446013169;0,416972429
1490;71,06;50;19;1,790475511;0,5;0,35292177
1574;71,06;50;19;1,46998078;0,791799037;0,424757548
1655;71,06;50;13;2;0,5;0,3
1756;71,06;20;4;0,87256449;0,877518327;0,3
1803;71,06;50;17;1,797993799;1,632651882;0,41369455
1816;71,06;50;18;1,289029526;0,5;0,523168592
2179;71,06;20;4;0,742695254;0,5;0,474718788
2464;71,06;50;7;1,519473223;0,5;0,486449548
2486;71,06;50;19;1,447630986;1,451475644;0,481505498
2584;71,06;33;19;1,23298293;0,834416183;0,3
2754;71,06;35;13;1,222748757;1,329451488;0,430435258
2780;71,06;32;17;1,514509855;1,27903754;0,383848604
3419;71,06;39;17;2;0,5;0,3
3493;71,06;35;10;0,5;0,5;0,409355585
3717;71,06;50;12;1,44754833;1,130212426;0,3
3732;71,06;35;4;1,873672333;2;0,431529539
4272;71,06;37;7;2;1,2643221;0,433407785
4313;71,06;33;10;1,759959584;1,561360782;0,452348926
4333;71,06;33;18;0,919180575;1,093839208;0,430833206
4408;71,06;35;9;1,089465941;0,916875446;0,3
4519;71,06;31;13;1,586290605;1,250436663;0,349421782
4637;71,06;50;3;2;0,5;0,3
4914;71,06;28;11;2;0,5;0,3
4934;71,06;42;9;1,42546969;1,3263898;0,481048492
5027;71,06;42;4;2;1,231486984;0,372168831
5287;71,06;27;4;1,607050178;2;0,450889284
5465;71,06;27;20;0,743735412;0,5;0,435354563
5516;71,06;44;3;1,757670922;0,5;0,474568658
5991;71,06;43;15;0,670023347;0,5;0,46218668
6038;71,06;43;13;1,689408439;1,106273814;0,459017903
6268;71,06;27;8;2;1,445456346;0,3
6344;71,06;43;12;1,582476281;0,5;0,436153066
6524;71,06;43;13;2;1,647842769;0,399847005
6583;71,06;43;5;0,728554892;0,5;0,520770365
6912;71,06;50;14;2;0,5;0,365535246
7008;71,06;40;15;1,303430705;1,300253258;0,412776602
7445;71,06;41;10;1,659223068;0,5;0,50356879
153;71,04;50;20;1,390191772;1,109631221;0,423955292
539;71,04;50;20;0,677461915;0,5;0,3
664;71,04;50;5;0,5;0,5;0,407804231
1260;71,04;50;12;2;0,860841648;0,487958064
1779;71,04;20;16;1,337988837;0,828763422;0,322108011
1877;71,04;50;13;1,023835547;0,975830156;0,49185657
2223;71,04;20;4;1,236158784;0,897727656;0,485960543
2473;71,04;50;7;0,78516247;0,861280265;0,514698884
2682;71,04;34;1;1,063495727;0,711883262;0,362953535
2772;71,04;29;15;1,608682492;0,887744855;0,3
2856;71,04;34;14;1,25596853;0,789578096;0,452466321
2858;71,04;50;9;0,5;0,5;0,369189272
2888;71,04;36;13;1,371124156;1,136920772;0,3
3034;71,04;50;15;0,820172666;0,827305323;0,513772514
3080;71,04;37;9;2;0,5;0,3
3208;71,04;33;5;1,294955203;1,334340344;0,425801716
3231;71,04;50;6;1,429436902;2;0,456084622
3283;71,04;36;1;1,444013249;1,375120632;0,388150552
3429;71,04;35;4;0,951230154;1,420857697;0,433162439
3768;71,04;20;6;0,973231237;1,364474872;0,396777196
3829;71,04;20;12;0,632089939;0,821572407;0,365963611
4146;71,04;50;14;2;1,381832737;0,37100744
4323;71,04;50;16;2;0,5;0,36747494
4334;71,04;20;14;1,438371755;0,5;0,432289236
4355;71,04;34;4;1,041379617;1,013187852;0,491384482
4407;71,04;31;3;2;1,144007744;0,393674562
4576;71,04;35;8;2;1,62340799;0,426762448
4875;71,04;43;7;2;0,5;0,3
5030;71,04;30;13;2;1,060163629;0,3
5237;71,04;31;17;1,364778652;0,5;0,347895978
5467;71,04;44;9;1,772541853;0,5;0,337521388
5524;71,04;43;17;1,329415299;1,105621463;0,404107958
5618;71,04;25;1;0,95416065;0,831653206;0,365085241
5624;71,04;26;11;2;0,99059195;0,363195799
5653;71,04;41;5;0,761917064;0,899327122;0,431686342
5701;71,04;28;5;2;0,5;0,3
5785;71,04;42;11;1,586992419;1,105451047;0,480274137
5987;71,04;28;9;0,5;0,5;0,36502191
6049;71,04;42;13;1,123578108;0,917022048;0,3
6222;71,04;26;9;1,12178729;1,364646245;0,443559331
6414;71,04;39;16;2;0,5;0,3
6556;71,04;35;12;2;0,5;0,3
6688;71,04;26;4;0,5;0,5;0,422708072
7181;71,04;45;2;1,074773866;0,5;0,3
7256;71,04;41;15;1,821955123;0,5;0,371289312
7487;71,04;45;13;2;0,5;0,352339996
7514;71,04;20;5;2;0,5;0,3
7571;71,04;41;10;1,03498749;1,342133199;0,396084693
149;71,02;50;11;2;2;0,426802276
275;71,02;50;6;2;0,906913036;0,468410911
977;71,02;20;8;0,5;0,5;0,360267437
1004;71,02;50;10;0,578368347;0,5;0,480765957
1196;71,02;50;5;1,852246283;1,592116905;0,454884482
1227;71,02;20;13;1,582876461;0,5;0,381425003
1289;71,02;20;2;1,587090607;0,5;0,328724329
1661;71,02;50;2;0,8345832;0,5;0,3
1783;71,02;20;8;1,357978109;1,629952899;0,405278294
1962;71,02;50;19;1,59507348;0,741982089;0,3
2016;71,02;20;10;0,67091688;0,5;0,455804464
2050;71,02;50;11;0,791328757;0,904892163;0,495629476
2130;71,02;50;1;1,18933875;0,5;0,405669504
2146;71,02;20;14;1,558830156;1,089496304;0,418664355
2186;71,02;20;19;0,910904086;0,832969889;0,3
2327;71,02;20;15;0,790602313;0,5;0,448538778
2378;71,02;20;10;1,697392368;1,222625932;0,401047047
2836;71,02;35;7;1,831162262;1,365230879;0,3
2949;71,02;20;3;2;1,781501643;0,380482671
3056;71,02;32;12;1,860588721;0,864206051;0,378326656
3083;71,02;40;9;2;1,36133443;0,3
3127;71,02;20;14;1,325525963;0,84343043;0,356930505
3135;71,02;34;3;1,458273938;1,303009898;0,34339733
3244;71,02;36;15;2;1,254672505;0,3
3855;71,02;50;3;1,810159458;0,844471355;0,431765047
4248;71,02;34;11;1,847864941;1,250528068;0,3
4253;71,02;35;12;1,448748894;1,067780981;0,506306123
4395;71,02;35;8;1,723565558;1,49305792;0,3
4403;71,02;30;15;0,661950989;0,763641977;0,412284106
4627;71,02;36;5;1,792958232;1,655253393;0,3
4858;71,02;31;11;1,240864492;0,5;0,473787327
4903;71,02;42;3;1,55928599;1,509703778;0,416409823
5203;71,02;26;3;2;0,5;0,3
5300;71,02;28;20;1,57366384;1,093491559;0,343251481
5694;71,02;31;19;1,322508814;0,5;0,349257334
5826;71,02;28;12;2;1,473329828;0,360914788
5891;71,02;29;7;1,78273763;0,5;0,496027275
5893;71,02;43;9;1,387234303;1,119874309;0,373864392
6041;71,02;26;17;1,437348757;1,022008667;0,408326901
6198;71,02;29;6;0,653108726;0,948476072;0,432353228
6281;71,02;26;3;0,663103241;0,5;0,452860685
6428;71,02;41;19;0,712276676;0,5;0,3
6438;71,02;44;5;0,781298219;0,5;0,3
6560;71,02;27;8;0,5;0,5;0,42086677
7136;71,02;36;10;0,941436199;0,839222625;0,505177938
7143;71,02;43;12;0,713560831;0,816042976;0,486949353
7191;71,02;43;10;1,482431576;2;0,42909192
7244;71,02;24;2;1,083518527;0,5;0,335434302
7537;71,02;42;16;1,217869133;0,933844705;0,459075492
126;71;50;4;1,678638517;1,412489568;0,3
219;71;20;10;0,638858817;0,5;0,3
237;71;20;20;1,217723488;1,091232043;0,333770194
503;71;50;20;1,722804268;0,955796694;0,46212237
891;71;50;12;0,869638518;0,823863938;0,538702323
1251;71;20;10;2;1,09930376;0,361773048
1451;71;20;16;1,60253441;0,5;0,3
1650;71;20;5;2;0,5;0,329896261
1806;71;50;20;1,371019645;0,814290064;0,3
1904;71;20;18;1,395982675;0,5;0,3
2065;71;20;12;1,548079433;0,5;0,433096124
2105;71;20;5;1,247909503;0,5;0,491436241
2309;71;20;1;0,82368839;0,5;0,453392669
2430;71;50;17;0,760601155;0,5;0,479170577
2625;71;20;4;1,649879308;0,5;0,496395412
2629;71;20;12;1,358411598;1,144696819;0,441943245
2690;71;35;11;1,631055073;1,326199624;0,424019229
2732;71;35;16;1,769257802;0,5;0,3
3757;71;20;5;1,751510849;0,5;0,488123815
3956;71;20;2;1,216894708;0,5;0,442190844
4007;71;36;1;1,331949123;0,951693959;0,3
4020;71;35;1;1,534673509;0,895392043;0,375849374
4312;71;50;9;1,837989529;1,451821654;0,488514504
4692;71;40;5;2;0,5;0,372584208
4721;71;50;3;1,76753516;0,941279279;0,3
4726;71;40;11;0,5;0,5;0,384383778
4857;71;41;2;0,897370228;0,5;0,370280031
4898;71;28;19;1,477002775;0,954984308;0,376254217
5022;71;42;11;1,002479038;1,322364689;0,434527164
5043;71;44;1;0,7064602;0,5;0,406190124
5066;71;41;6;1,728227228;0,5;0,508002469
5120;71;42;8;1,822775447;0,5;0,511678561
5396;71;43;14;0,747697459;0,900576537;0,464442088
5584;71;29;15;1,830421586;1,136675888;0,351869122
5594;71;27;10;1,128063436;0,5;0,491685215
5677;71;26;11;1,329502687;0,889305523;0,3
5685;71;44;20;1,822380373;1,143416297;0,377522501
5714;71;42;12;1,410412979;1,422057032;0,461921736
5870;71;44;1;1,073718042;0,868015114;0,387873912
6073;71;28;6;2;0,982783359;0,495934399
6170;71;45;5;1,432410715;0,5;0,52213057
6212;71;26;5;0,5;0,5;0,377197361
6343;71;26;20;0,816461382;0,881937532;0,402273344
6631;71;28;7;1,717696452;1,421268878;0,378310763
6633;71;45;3;0,701203565;0,5;0,47665661
6750;71;41;14;1,451064945;0,969441303;0,449132141
7000;71;44;20;1,581656172;1,546652514;0,337259209
7327;71;44;8;1,66604291;1,267565169;0,492777401
7428;71;20;9;2;0,5;0,3
579;70,98;50;14;1,229227621;1,351040074;0,431843091
1255;70,98;50;19;1,635953743;1,288235895;0,398245291
1498;70,98;20;16;0,951244094;1,034569051;0,356512853
1739;70,98;20;10;1,290559855;0,773657423;0,496100896
1754;70,98;20;6;0,790697366;0,850967014;0,3
1789;70,98;50;11;1,4377114;1,636391121;0,384774886
1860;70,98;20;1;1,661385348;0,973079978;0,390873546
2056;70,98;20;7;1,550060939;1,519341473;0,435402666
2191;70,98;20;1;0,945890851;1,232695844;0,419754123
2220;70,98;50;15;2;0,88554803;0,3
2288;70,98;50;11;2;0,896669784;0,434334612
2443;70,98;20;8;1,089162525;0,961930572;0,489380959
2484;70,98;50;20;1,83218209;0,5;0,363703015
2751;70,98;20;8;2;1,040131259;0,387585656
3048;70,98;50;1;0,769393011;0,5;0,3
3648;70,98;20;9;1,467982771;0,5;0,3
3786;70,98;20;6;2;0,909655373;0,446940765
4445;70,98;36;12;1,757750275;1,348429725;0,458013113
4477;70,98;50;18;0,696951919;0,5;0,3
4512;70,98;34;12;0,678861236;0,5;0,492456897
4516;70,98;29;14;1,778939322;1,577464626;0,406765388
4561;70,98;37;20;1,615256727;0,865334815;0,3
4687;70,98;38;3;1,753593469;0,5;0,387790284
4923;70,98;43;6;1,55785316;1,817412752;0,429960311
5122;70,98;28;1;0,742295342;0,5;0,3
5186;70,98;43;8;1,392240078;0,5;0,549664427
5457;70,98;27;11;0,5;0,5;0,379065919
5500;70,98;26;13;0,5;0,5;0,379971488
5815;70,98;42;5;1,410704175;2;0,440955108
5866;70,98;34;14;2;0,5;0,3
5995;70,98;41;4;2;0,81934889;0,3
6351;70,98;44;11;0,791278705;0,5;0,529525992
6369;70,98;26;10;2;0,5;0,3
6915;70,98;43;10;1,532866711;1,313245433;0,3
7290;70,98;27;20;0,682808936;0,5;0,3
7324;70,98;44;20;1,126549778;0,5;0,46553952
7378;70,98;44;11;1,416812233;0,834261899;0,350179387
13;70,96;50;3;2;0,5;0,435019796
659;70,96;20;20;1,360204243;0,5;0,3
820;70,96;20;18;0,5;0,5;0,36481374
1248;70,96;20;2;0,792021047;0,5;0,462388191
1562;70,96;50;5;1,491916012;2;0,406935175
1719;70,96;50;8;2;1,056107857;0,459191243
1843;70,96;50;14;0,5;0,5;0,39155201
1996;70,96;50;9;1,053142997;0,5;0,52701433
2307;70,96;20;11;1,509292958;1,100575449;0,483570104
2322;70,96;50;14;1,42192741;1,066119103;0,513461259
2439;70,96;20;14;1,326845888;1,492523437;0,375014483
2514;70,96;50;11;1,76049077;0,5;0,436736398
2696;70,96;31;13;2;0,5;0,3
2842;70,96;34;15;1,565670178;1,580663374;0,349752747
3154;70,96;41;14;2;0,5;0,34734202
3175;70,96;36;11;0,886865956;0,5;0,521131627
3278;70,96;33;7;1,532146551;1,382721896;0,336494098
3376;70,96;37;8;1,539703887;0,950444572;0,52112569
3700;70,96;20;20;1,216449624;0,823848899;0,399788306
3892;70,96;50;16;1,683510009;1,230580481;0,424570374
3942;70,96;37;20;1,573205185;0,877473634;0,42898331
4157;70,96;38;6;2;2;0,48568725
4270;70,96;40;18;1,551604016;0,5;0,3
4461;70,96;34;7;1,557065567;1,689868352;0,440367281
4476;70,96;33;6;1,154166134;1,622270744;0,411348974
4497;70,96;32;14;0,5;0,5;0,353079624
4664;70,96;37;7;0,765874854;0,5;0,509443148
5001;70,96;31;15;2;0,5;0,3
5098;70,96;42;18;1,501378064;1,427252338;0,348059339
5174;70,96;43;16;2;1,045187333;0,33716801
5257;70,96;43;8;2;0,886316005;0,411012733
5261;70,96;44;11;2;0,5;0,3
5400;70,96;28;4;1,540711151;0,5;0,524740976
5567;70,96;43;13;0,5;0,5;0,374912106
5715;70,96;27;7;1,439967877;1,439331065;0,486917307
5833;70,96;28;15;1,630411542;0,5;0,3
5957;70,96;42;19;1,713849049;1,166941357;0,3
6086;70,96;31;3;1,118952689;0,944174959;0,3
6250;70,96;41;18;1,047602845;1,28423058;0,370230643
6252;70,96;45;12;0,961052029;1,328259654;0,491489349
6366;70,96;44;6;1,796210439;2;0,394319399
6374;70,96;44;9;1,567603966;0,837376276;0,4951662
6433;70,96;44;2;0,636295492;0,5;0,375027944
6436;70,96;44;18;1,780637363;0,5;0,3
6634;70,96;27;3;1,679503809;1,029511987;0,451959954
6759;70,96;32;12;0,638694085;0,863912075;0,406186273
7077;70,96;42;13;1,801432674;1,308715397;0,3
7162;70,96;27;16;1,037542468;1,027781877;0,3
7224;70,96;20;20;1,354361612;0,5;0,374460499
289;70,94;50;16;2;0,895536931;0,3
499;70,94;50;5;1,700043148;1,105483073;0,510845042
827;70,94;20;4;0,978728812;0,5;0,512156535
838;70,94;20;11;0,5;0,5;0,376701611
1014;70,94;50;2;1,248417811;0,5;0,340493329
1056;70,94;20;18;1,155051151;0,940489056;0,3
1076;70,94;20;17;0,60836563;0,5;0,3
1364;70,94;50;17;1,204297373;1,317492942;0,467548564
2040;70,94;20;6;2;1,641107945;0,369658762
2108;70,94;20;18;1,480181286;1,5249478;0,362384804
2326;70,94;20;1;1,246280939;0,884649039;0,443750459
3015;70,94;20;9;0,5;0,5;0,379766743
3018;70,94;35;1;0,669421184;0,5;0,418063314
3450;70,94;35;8;0,823522081;1,041191676;0,403005579
4306;70,94;42;11;2;0,5;0,390170089
4890;70,94;41;16;2;0,5;0,373148815
4958;70,94;27;18;1,240797461;1,392688621;0,386218109
4987;70,94;43;1;1,575985894;1,238614901;0,362411157
5033;70,94;30;9;2;1,400302787;0,3
5048;70,94;42;20;1,535743109;1,409087821;0,408529145
5239;70,94;41;4;1,712747582;1,214995897;0,3
5341;70,94;42;1;0,786255884;0,5;0,3
5564;70,94;28;18;1,305723925;0,865572684;0,438237071
5637;70,94;43;13;1,09469452;1,567402532;0,457490106
5832;70,94;37;10;2;1,200824558;0,3
6186;70,94;30;5;1,179514095;1,314512807;0,322851224
6288;70,94;43;3;1,077534764;1,537822323;0,436652016
6386;70,94;44;9;2;0,982979109;0,341754233
6453;70,94;28;13;0,628585746;0,5;0,3
6654;70,94;25;17;1,608436965;0,5;0,3
6755;70,94;33;9;2;1,67018082;0,449793612
6793;70,94;39;12;1,470034738;2;0,433996067
6844;70,94;43;7;2;1,251647312;0,3
7304;70,94;34;1;0,874255839;0,5;0,364490921
7451;70,94;26;14;2;0,5;0,3
81;70,92;20;1;1,55570514;1,44846942;0,414985084
201;70,92;20;5;1,754090575;2;0,422799703
356;70,92;50;20;0,731499372;0,897723266;0,44969097
1160;70,92;50;13;1,648405972;1,338421846;0,3
1187;70,92;50;18;1,739658205;0,920308686;0,3
1249;70,92;20;1;0,5;0,5;0,387753505
1348;70,92;50;16;2;0,5;0,3
1424;70,92;50;13;2;2;0,385127783
1774;70,92;50;11;1,778016552;2;0,382961283
1810;70,92;20;2;0,606722316;0,75959234;0,408273395
1976;70,92;50;7;1,726359348;2;0,431748707
2337;70,92;50;18;1,634281721;1,637452176;0,396084525
2360;70,92;50;11;1,665712286;0,823745499;0,523787167
2412;70,92;20;5;1,826337186;0,860036937;0,3
2449;70,92;50;19;2;0,5;0,382338122
2545;70,92;50;20;1,548324211;1,488901952;0,434946564
2546;70,92;50;7;1,430992859;1,515160965;0,459198741
2585;70,92;50;3;2;0,765494264;0,360068568
2871;70,92;50;16;0,676323099;0,796848262;0,36489222
2955;70,92;39;6;1,855585918;1,668826829;0,350103544
3145;70,92;20;3;0,934844494;1,115844692;0,343191716
3288;70,92;20;7;2;0,5;0,3
3579;70,92;50;10;0,95016161;1,239675198;0,374726732
4342;70,92;36;12;2;2;0,417677908
4589;70,92;34;8;1,266799936;1,035541458;0,501411286
4993;70,92;29;11;2;1,402065197;0,3
5007;70,92;28;12;1,519258222;1,402241896;0,439324905
5051;70,92;42;9;2;2;0,355509155
5056;70,92;42;13;1,558093833;0,5;0,491460555
5205;70,92;28;8;2;0,5;0,434034587
5227;70,92;28;3;0,963552115;1,170657792;0,45317936
5340;70,92;26;3;1,395027454;1,388643324;0,423062108
5506;70,92;44;5;1,803029522;2;0,454925003
5700;70,92;28;10;2;0,5;0,473430262
6112;70,92;45;17;1,840339867;0,5;0,356280147
6133;70,92;44;5;0,960833071;1,365096829;0,504359235
6490;70,92;32;2;1,777356837;0,5;0,3
6614;70,92;43;16;1,743129387;1,195351805;0,3
6690;70,92;43;8;0,5;0,5;0,454899587
7137;70,92;30;13;0,676338934;0,5;0,451736494
88;70,9;20;11;1,390460047;0,5;0,3
91;70,9;50;12;1,698886275;1,624490223;0,434185329
127;70,9;50;8;1,707326324;0,5;0,510561538
135;70,9;50;1;1,320774118;0,938852301;0,347796101
263;70,9;20;15;1,253638811;1,088282545;0,425567162
739;70,9;20;8;1,678023256;1,573410701;0,399625086
752;70,9;20;12;1,697598248;1,004694203;0,433906911
835;70,9;20;8;1,65306701;0,966787338;0,3
2032;70,9;20;1;1,407732109;1,330005627;0,338274526
2077;70,9;50;17;0,795442151;0,5;0,3
2119;70,9;50;13;2;0,5;0,424039183
2498;70,9;50;14;1,498641894;1,607662876;0,451642119
2526;70,9;20;6;1,673060049;1,761306141;0,382137326
2970;70,9;20;4;1,727645946;2;0,383688086
3094;70,9;20;7;2;1,051485192;0,339763318
3413;70,9;38;15;0,98124234;0,819343745;0,3
3456;70,9;35;20;1,020256828;1,06485122;0,362386683
3655;70,9;50;2;0,749629048;0,816597724;0,381336989
3783;70,9;33;9;1,874481218;1,330454619;0,393919757
3947;70,9;35;8;1,768063536;1,337964159;0,478143026
4040;70,9;20;15;1,428592554;1,18011191;0,344029527
4184;70,9;50;18;2;0,5;0,371547496
4245;70,9;34;5;2;2;0,364360635
4696;70,9;38;12;0,840763283;1,135967819;0,504411913
5047;70,9;42;3;2;0,5;0,3
5052;70,9;28;6;1,810168842;1,584882437;0,415712654
5068;70,9;43;18;2;0,823007547;0,34510933
5357;70,9;30;8;1,725203918;2;0,41051477
5394;70,9;41;9;0,715052483;0,5;0,3
5432;70,9;27;12;2;2;0,401933873
5558;70,9;27;6;1,047408001;1,017133826;0,522452981
5740;70,9;40;2;1,177847044;1,018363717;0,369084655
5858;70,9;30;2;1,342650606;0,933582678;0,3
5949;70,9;42;9;0,5;0,5;0,372253252
6205;70,9;26;1;1,482283712;0,5;0,367392008
6231;70,9;44;17;1,2638011;0,5;0,479635427
6274;70,9;43;14;1,271999921;1,348913903;0,364893361
6302;70,9;25;13;1,785705845;0,5;0,43671601
6412;70,9;27;20;1,083140626;0,5;0,455420579
6451;70,9;50;15;2;0,5;0,3
6644;70,9;27;7;1,679097255;1,044343398;0,515703912
6660;70,9;28;20;1,421114055;0,795676525;0,3
7124;70,9;41;5;0,5;0,5;0,401321454
7282;70,9;24;11;1,566220376;1,215788317;0,417593654
7509;70,9;43;6;2;0,898383855;0,482540828
7560;70,9;24;9;2;1,376141363;0,382322939
19;70,88;50;20;1,634838039;0,5;0,3
505;70,88;20;9;1,177539399;1,382444085;0,371387011
526;70,88;50;20;1,786434973;1,532300797;0,460654714
528;70,88;50;7;1,87312765;1,587467756;0,465115831
658;70,88;20;15;1,390404185;0,5;0,368443175
679;70,88;50;20;1,322794448;0,5;0,46859679
692;70,88;20;1;1,170806151;0,946894291;0,3
858;70,88;20;4;2;2;0,381913985
1250;70,88;50;10;2;2;0,354011511
1326;70,88;50;16;2;1,418332014;0,353656328
1630;70,88;50;3;0,782050525;0,905394713;0,463088291
1815;70,88;50;13;2;2;0,499092709
1947;70,88;50;15;1,292358464;1,62910468;0,408785189
2019;70,88;50;14;2;0,978220119;0,461006402
2038;70,88;20;19;1,649465058;0,887057963;0,354835299
2201;70,88;50;6;2;2;0,3
2209;70,88;50;6;0,5;0,5;0,468336287
2704;70,88;34;13;1,605397849;0,873743873;0,453599682
2708;70,88;35;9;1,561832701;1,294605098;0,388720413
3110;70,88;35;12;1,50166722;1,511532559;0,359796087
3256;70,88;29;20;0,5;0,5;0,389096951
3291;70,88;37;17;1,586304471;0,5;0,417271496
3409;70,88;41;15;2;0,5;0,3
3491;70,88;36;7;1,825034979;0,823166061;0,496854261
3677;70,88;33;17;1,654424199;0,5;0,3
4413;70,88;39;8;2;1,541541423;0,3
4548;70,88;33;3;2;0,974617054;0,3
5109;70,88;42;1;1,127165271;0,845115448;0,3
5133;70,88;27;15;0,5;0,5;0,384628626
5195;70,88;28;4;2;2;0,405348439
5215;70,88;28;12;2;0,5;0,366515613
5228;70,88;42;6;1,574013648;2;0,525934276
5397;70,88;32;14;2;0,5;0,367654026
5425;70,88;43;7;0,5;0,5;0,376821352
5805;70,88;28;17;1,303130016;0,998004828;0,3
6066;70,88;43;11;1,288064803;1,336526682;0,367585273
6103;70,88;43;19;0,930709577;0,5;0,484930039
6107;70,88;43;3;0,668269796;0,5;0,3
6122;70,88;29;4;1,644274204;1,576204579;0,3
6191;70,88;29;8;0,761517505;0,894539572;0,322862867
6611;70,88;28;1;1,456638344;0,978502846;0,3
6858;70,88;20;20;0,5;0,5;0,384719046
7410;70,88;25;1;1,214789091;0,850622903;0,340512112
31;70,86;50;20;2;0,848346234;0,363380458
851;70,86;50;2;1,277010392;0,5;0,446754312
1055;70,86;50;16;1,553939341;1,671900914;0,382844484
1089;70,86;20;13;1,361364294;0,5;0,47117091
1313;70,86;20;7;1,151560461;1,751822571;0,427954738
1398;70,86;20;3;1,780393504;0,5;0,441649733
1421;70,86;50;11;1,728447066;1,317469138;0,3
1469;70,86;50;8;2;2;0,40080597
1647;70,86;50;15;1,804015824;0,872295404;0,493401331
1825;70,86;20;20;1,499677525;0,993763119;0,413951243
1871;70,86;50;13;1,579421242;2;0,396184046
1921;70,86;50;11;2;1,497002856;0,3
1934;70,86;20;5;1,587896264;1,573991061;0,48359279
2053;70,86;50;12;1,890720859;2;0,449761909
2263;70,86;50;4;1,672689873;2;0,404350712
2331;70,86;20;19;0,5;0,5;0,379206495
2586;70,86;50;16;1,377201938;1,543558517;0,477436455
2816;70,86;50;2;0,98861397;0,961680514;0,430366289
3159;70,86;35;10;1,613330352;1,696793118;0,358616304
3360;70,86;35;5;2;1,551146779;0,408825932
3378;70,86;33;3;2;0,5;0,370076194
3967;70,86;50;9;1,6806709;2;0,46275414
4106;70,86;34;16;1,36584884;1,048538813;0,435772937
4275;70,86;38;7;0,66584488;0,5;0,3
4648;70,86;36;10;1,84354403;1,585385992;0,3
4718;70,86;41;19;1,233980989;1,206534955;0,421650659
4767;70,86;33;12;0,5;0,5;0,35084842
4836;70,86;40;1;1,353966496;0,831946244;0,425488405
