tukey_lambda;shrinkage_alpha_0;shrinkage_alpha_1;knn_k;kmeans_k;last_task_accuracy
0,452600433;0,787066251;0,5;3;20;51,84999847
0,538240078;0,979137455;1,292910866;13;27;51,84999847
0,498861565;0,684436343;1,129124242;4;38;51,84999847
0,502099203;0,778456507;2;8;20;51,84999847
0,3;1,525079387;2;8;26;51,84999847
0,365778522;1,778138308;2;11;45;51,84999847
0,472358114;0,798858075;2;18;20;51,84999847
0,411341715;0,980364157;2;23;45;51,84999847
0,371377331;0,841121241;2;1;24;51,84999847
0,396406082;0,64755758;0,5;12;50;51,84999847
0,439411157;0,747987058;0,677265084;19;38;51,84000015
0,473781139;0,761722266;2;23;38;51,84000015
0,460910445;0,775199266;2;5;20;51,84000015
0,46634555;0,842323186;2;22;28;51,84000015
0,374323639;0,822576695;1,261216577;22;50;51,84000015
0,352278592;1,777253634;1,337375106;5;44;51,84000015
0,397395605;1,80837028;1,371196454;11;50;51,84000015
0,371775058;0,840301461;0,5;1;30;51,84000015
0,373243165;2;2;3;42;51,84000015
0,463047952;1,272970038;1,446768027;16;20;51,84000015
0,477165547;0,69633009;1,360075754;18;50;51,84000015
0,3;1,287124228;2;11;34;51,84000015
0,437451784;2;2;9;50;51,84000015
0,349445012;0,78240663;2;17;41;51,84000015
0,346396509;0,89362891;0,5;7;50;51,84000015
0,550518344;1,534511379;1,421250466;10;35;51,84000015
0,467304147;0,742498748;0,5;17;25;51,84000015
0,3;1,234149132;2;5;50;51,82999802
0,490129588;2;2;7;32;51,82999802
0,417921032;1,133213029;0,5;5;50;51,82999802
0,356428121;0,79084388;1,24189394;3;36;51,82999802
0,357344124;1,78112951;1,417896141;4;27;51,82999802
0,373406822;0,991776121;2;1;20;51,82999802
0,46163503;2;2;7;43;51,82999802
0,519425615;0,74709495;1,188335373;20;43;51,82999802
0,477774836;1,113819945;0,5;11;20;51,82999802
0,51656522;1,811518528;2;4;34;51,82999802
0,385735487;0,712437825;2;15;29;51,82999802
0,335241519;0,699349137;0,5;4;44;51,82999802
0,543058408;0,957817638;2;11;50;51,82999802
0,355764778;0,705230138;1,155653944;5;39;51,82999802
0,539572617;1,17122996;1,344397735;7;25;51,82999802
0,36528996;1,384355129;2;19;40;51,82999802
0,487994766;0,759841588;2;3;50;51,82999802
0,467268283;1,732490264;1,222640813;3;50;51,82999802
0,351425127;1,486619379;2;14;34;51,82999802
0,411297545;0,62019594;0,5;16;25;51,82999802
0,443692509;1,143033435;1,298854096;24;50;51,82999802
0,461531926;2;2;10;39;51,82999802
0,34284296;0,801731892;1,335558713;12;20;51,82999802
0,411777807;1,332022242;1,213588383;16;25;51,82999802
0,382137731;0,976077704;0,857210043;20;37;51,82999802
0,433385244;1,733119375;0,891550739;4;26;51,82999802
0,37201041;0,586485047;1,50432662;6;50;51,81999969
0,443942684;1,164054357;1,314367816;1;20;51,81999969
0,371791911;0,651409515;2;6;29;51,81999969
0,383294481;0,992706731;0,5;3;50;51,81999969
0,425092669;1,758333693;1,453552039;4;50;51,81999969
0,514899439;1,432762057;1,297826873;7;25;51,81999969
0,373869569;1,021703256;1,214777092;1;20;51,81999969
0,533580532;0,848257539;2;11;20;51,81999969
0,44122002;1,677871726;1,386840826;10;26;51,81999969
0,393889685;0,804680232;0,5;3;36;51,81999969
0,526963616;1,813814407;1,13047248;4;42;51,81999969
0,45978694;0,66305183;1,408137877;11;40;51,81999969
0,474240719;1,463274671;1,450475109;3;34;51,81999969
0,370755707;0,844967505;2;21;45;51,81999969
0,527041389;1,235966595;2;17;34;51,81999969
0,536752088;1,308762233;1,325389113;10;50;51,81999969
0,530473067;1,072769828;1,24915066;11;44;51,81999969
0,348746343;1,363125382;2;13;24;51,81999969
0,437913336;1,474847578;2;18;37;51,81999969
0,362182698;1,134611955;2;3;20;51,81999969
0,43150321;1,094977901;2;30;50;51,80999756
0,3;1,688156165;2;4;37;51,80999756
0,362163421;1,069229047;1,444749838;14;20;51,80999756
0,530894895;1,667987413;1,463252133;4;50;51,80999756
0,519332118;1,569479517;1,215133082;10;29;51,80999756
0,5488467;0,902396874;0,5;6;42;51,80999756
0,530994065;1,381762336;2;3;27;51,80999756
0,359431262;1,007371006;0,5;4;26;51,80999756
0,523339773;0,719389041;0,5;4;50;51,80999756
0,52608273;1,735973774;2;10;36;51,80999756
0,469408268;1,119854215;2;24;44;51,80999756
0,469401348;0,974094509;1,303453292;27;50;51,80999756
0,444423618;0,5;0,5;9;20;51,80999756
0,3;1,109535849;1,151512784;12;43;51,80999756
0,392842032;1,528623158;1,028723635;12;44;51,80999756
0,447028042;1,239905296;2;25;50;51,79999924
0,442497047;0,80108296;2;23;42;51,79999924
0,398829499;0,5;0,5;3;41;51,79999924
0,439854292;0,569807806;1,180049818;19;44;51,79999924
0,356445075;0,792285904;1,387539918;19;36;51,79999924
0,459526747;1,188846205;0,5;6;20;51,79999924
0,439321306;1,09074416;1,260883596;18;20;51,79999924
0,397088445;0,5;0,5;8;25;51,79999924
0,444001672;2;2;8;25;51,79999924
0,396218157;2;2;9;45;51,79999924
0,3;1,303024495;1,306882619;7;45;51,79999924
0,427377312;0,806817942;1,459456629;1;39;51,79000092
0,457899836;1,718179674;2;7;20;51,79000092
0,482962106;0,939021658;2;27;50;51,79000092
0,516202809;1,462658051;1,364190574;11;20;51,79000092
0,471308745;1,268822945;0,5;5;28;51,79000092
0,381076616;0,847114291;2;2;41;51,79000092
0,513729006;1,099590492;0,5;5;20;51,79000092
0,355176731;1,396956973;2;20;50;51,79000092
0,3;1,324507839;1,229623443;9;33;51,79000092
0,396618232;0,86477758;2;1;50;51,79000092
0,369532033;0,734380811;1,32539538;1;26;51,79000092
0,344845556;1,70347346;2;3;29;51,79000092
0,520523176;1,692316652;2;8;20;51,79000092
0,392577434;1,047784064;1,389235163;23;36;51,79000092
0,3;1,156163404;2;5;32;51,79000092
0,3;1,709718248;2;5;28;51,79000092
0,536510415;1,117864069;2;3;40;51,79000092
0,409888409;0,718815292;0,5;1;27;51,79000092
0,53921936;1,486554722;1,333536896;5;35;51,79000092
0,540157;1,226999368;1,286090462;11;20;51,79000092
0,356899361;0,854859405;0,857317946;17;45;51,79000092
0,338777874;1,057122215;1,220505467;16;50;51,77999878
0,509636202;0,762373917;1,214555313;5;50;51,77999878
0,532663782;0,748498429;1,112952276;6;26;51,77999878
0,3;2;2;6;50;51,77999878
0,400773837;1,297298997;0,5;7;50;51,77999878
0,483979728;1,096891969;1,150939384;1;28;51,77999878
0,515739012;0,883657368;0,5;7;50;51,77999878
0,539483597;0,995290198;2;9;50;51,77999878
0,541923851;1,534836233;2;12;50;51,77999878
0,52325882;1,75657099;1,273499813;5;29;51,77999878
0,457207153;0,895028139;1,371439457;27;31;51,77999878
0,513810889;0,862594542;2;5;20;51,77999878
0,397978064;0,5;0,5;11;20;51,77999878
0,44960754;0,788085156;0,5;19;44;51,77999878
0,417779397;1,527563309;1,240956544;15;36;51,77999878
0,461137949;0,691025028;1,332221225;1;26;51,77999878
0,543935773;0,99076522;0,5;5;36;51,77999878
0,542060184;2;2;4;27;51,77999878
0,532473612;1,155584274;2;18;25;51,77999878
0,514822477;1,299413212;2;3;33;51,77999878
0,522644479;0,812571882;0,5;3;39;51,77999878
0,477199798;0,97798212;0,5;3;46;51,77999878
0,491980501;0,987291041;2;17;50;51,77000046
0,45131309;0,790362148;1,345563548;26;38;51,77000046
0,370954254;1,666299425;2;4;20;51,77000046
0,409736465;0,5;1,032056436;15;36;51,77000046
0,3;1,10902793;1,506469236;5;28;51,77000046
0,3;1,697438813;2;4;50;51,77000046
0,3;1,171877257;1,396089078;14;20;51,77000046
0,345712268;0,760344416;1,441064737;22;50;51,77000046
0,422191461;1,712439973;2;9;20;51,77000046
0,35991893;2;2;5;50;51,77000046
0,3;1,365200839;1,414212521;7;25;51,77000046
0,542934347;1,75234445;2;4;26;51,77000046
0,3;1,459740008;1,33788001;8;50;51,77000046
0,518951752;1,050580618;1,227508083;18;34;51,77000046
0,53937253;0,994566891;1,318461799;14;50;51,77000046
0,502260448;1,290112673;1,089991546;16;28;51,77000046
0,3;1,155899171;1,143271483;3;43;51,77000046
0,47335307;1,416888253;1,363932746;11;25;51,77000046
0,488787873;0,714641169;1,169388436;14;37;51,77000046
0,501820298;0,993578293;2;15;39;51,77000046
0,452380291;0,5;0,5;6;36;51,77000046
0,409873806;1,0337578;2;22;32;51,77000046
0,404709328;1,572501465;1,431666111;11;20;51,77000046
0,527592143;0,822601238;2;7;44;51,77000046
0,3;1,641966472;2;7;50;51,77000046
0,36813436;1,779093318;2;3;35;51,77000046
0,448527256;1,456152944;2;1;35;51,77000046
0,409276111;1,134760584;2;18;20;51,75999832
0,3;1,530551376;1,25428384;5;50;51,75999832
0,448845231;0,806494085;1,310614314;1;50;51,75999832
0,412301823;0,5;1,05415622;5;28;51,75999832
0,536824291;1,446002444;2;12;20;51,75999832
0,533856607;1,783526409;2;5;43;51,75999832
0,402947;1,66745382;0,954161346;7;42;51,75999832
0,469407607;0,881362799;2;30;50;51,75999832
0,504913614;0,806677246;2;5;37;51,75999832
0,467770949;1,018904184;2;24;36;51,75999832
0,355647894;1,324624504;2;4;20;51,75999832
0,450424605;0,880018542;0,5;15;39;51,75999832
0,367433575;0,984992644;2;20;27;51,75999832
0,414856393;0,5;0,5;11;36;51,75999832
0,450022688;1,061738647;0,5;13;37;51,75999832
0,538271275;1,263337985;1,078633594;12;36;51,75999832
0,366434674;2;2;4;46;51,75999832
0,358055468;0,904348074;0,5;5;33;51,75999832
0,522548389;0,763412856;1,180563487;7;50;51,75999832
0,354390089;0,846640316;0,5;10;26;51,75999832
0,457774565;0,85315363;1,378746736;25;46;51,75999832
0,404321961;1,054904711;2;24;40;51,75999832
0,512283147;1,094649236;2;24;50;51,75
0,450811675;0,781229958;1,331053583;27;50;51,75
0,485098469;1,086941932;0,5;5;50;51,75
0,386889042;1,217797668;0,5;3;31;51,75
0,441411632;0,726637078;2;17;31;51,75
0,44799179;0,5;0,5;5;20;51,75
0,520571759;1,794511512;2;8;50;51,75
0,456378336;0,98359167;1,374403651;30;44;51,75
0,356750233;1,796229125;2;9;25;51,75
0,486239675;1,404673998;2;13;27;51,75
0,454999147;0,791676491;2;25;50;51,75
0,3879787;2;1,355051114;8;28;51,75
0,427097434;0,5;1,101068203;3;44;51,75
0,3;0,995314164;2;4;26;51,75
0,539367153;1,642616635;1,334141283;8;43;51,75
0,430810888;0,767430643;1,220399611;2;45;51,75
0,488010234;1,24681639;1,392009229;19;45;51,75
0,3;1,280498488;2;12;45;51,75
0,3;1,448738853;2;6;20;51,73999786
0,482384031;1,282667525;2;20;50;51,73999786
0,506054481;1,774175526;1,44198216;4;20;51,73999786
0,395834356;0,802396855;1,214580907;1;20;51,73999786
0,496933205;0,78852308;2;21;50;51,73999786
0,39019166;0,728148796;0,5;1;50;51,73999786
0,528836856;1,114641566;1,300601915;16;43;51,73999786
0,34429544;1,090506326;1,221843858;20;44;51,73999786
0,495623845;1,004496822;0,5;17;50;51,73999786
0,487819791;1,540426237;2;17;36;51,73999786
0,437977185;1,033918726;1,316267219;26;37;51,73999786
0,534621456;0,876779182;2;6;50;51,73999786
0,531298901;1,715625695;2;9;20;51,73999786
0,3;1,558022494;2;5;25;51,73999786
0,412367112;2;2;4;20;51,73999786
0,379381897;0,745563851;0,5;3;50;51,73999786
0,51684229;2;1,394688887;5;42;51,72999954
0,35789533;2;2;6;20;51,72999954
0,359665353;0,878107693;0,5;6;20;51,72999954
0,467068976;2;1,331894854;10;35;51,72999954
0,498457376;1,697812827;2;3;50;51,72999954
0,394341901;1,273681068;2;1;42;51,72999954
0,3;1,1322316;1,066647637;7;42;51,72999954
0,498980245;0,681505463;0,5;11;42;51,72999954
0,448444938;1,08823842;0,5;3;50;51,72999954
0,472608266;1,168765502;2;27;50;51,72999954
0,398503891;0,861730416;2;18;20;51,72999954
0,53544653;2;2;8;28;51,72999954
0,459934925;1,163128433;2;1;20;51,72999954
0,341849404;0,974539208;1,449433853;25;43;51,72999954
0,3;1,189178903;1,386648903;12;50;51,72999954
0,352434969;1,105482998;2;21;36;51,72999954
0,514833612;1,534268564;2;1;26;51,72999954
0,3;1,083393976;2;3;50;51,72999954
0,3;1,322978457;2;14;20;51,72000122
0,406732063;1,432525887;2;23;50;51,72000122
0,49924036;0,740902653;1,314503675;24;50;51,72000122
0,501662513;1,720814178;2;12;20;51,72000122
0,447029939;1,075267971;1,44416252;22;38;51,72000122
0,358618469;1,700523252;2;14;50;51,72000122
0,371933771;1,035969521;0,5;12;50;51,72000122
0,51316448;1,384395307;2;16;28;51,72000122
0,44893123;1,766421583;2;12;26;51,72000122
0,516996127;1,240379033;2;15;50;51,72000122
0,342610881;0,928028696;1,303481275;18;29;51,72000122
0,3;1,252503726;2;10;20;51,72000122
0,373812307;1,235316638;2;25;50;51,72000122
0,496315589;1,318924012;2;1;20;51,72000122
0,525354416;1,53732862;2;3;42;51,72000122
0,3;1,401005834;2;4;44;51,72000122
0,462300129;1,43544963;2;21;44;51,72000122
0,445374909;1,760945385;2;3;45;51,72000122
0,482780114;0,768110032;2;26;45;51,72000122
0,393662276;0,682922998;2;5;20;51,72000122
0,50985988;1,750591809;1,269519268;10;37;51,72000122
0,55427035;1,517213746;1,357440724;4;45;51,72000122
0,363863841;1,075546417;1,439252003;24;50;51,72000122
0,522177389;1,331460514;2;14;34;51,72000122
0,3;1,391454981;1,273298217;7;30;51,72000122
0,3;1,552033387;1,27237882;7;40;51,70999908
0,494364607;1,056516837;2;20;33;51,70999908
0,409483407;0,939747252;0,5;18;50;51,70999908
0,413818408;1,472976692;2;1;20;51,70999908
0,471900209;1,192283576;2;1;31;51,70999908
0,499332612;0,716715483;2;8;31;51,70999908
0,553530716;0,974674103;2;5;33;51,70999908
0,474534638;0,888655646;2;20;20;51,70999908
0,526612121;1,473742632;1,305856532;3;27;51,70999908
0,486292207;1,728179684;1,334086837;7;42;51,70999908
0,447769845;1,043693554;1,398966381;24;26;51,70999908
0,3;1,305357203;2;5;24;51,70999908
0,355390933;1,161602716;2;17;20;51,70999908
0,377258941;1,623395002;1,341100286;11;29;51,70999908
0,357293862;1,42476138;2;23;50;51,70999908
0,534234164;0,73769448;1,349320568;14;20;51,70999908
0,382544434;0,5;0,5;4;38;51,70999908
0,382730418;0,677597698;2;15;45;51,70999908
0,351169636;1,369353573;1,468104515;17;46;51,70999908
0,393815574;0,830139264;1,380462724;30;50;51,69999695
0,3;1,090541501;2;13;50;51,69999695
0,512858902;0,992011628;0,5;14;33;51,69999695
0,528359339;1,649327438;2;4;20;51,69999695
0,494755429;0,692870824;1,194692033;20;32;51,69999695
0,407214011;1,091436106;1,238137375;21;27;51,69999695
0,463737049;1,30646741;1,389467611;22;50;51,69999695
0,3;1,355744621;1,480056833;13;28;51,69999695
0,457031609;1,694285518;2;14;32;51,69999695
0,421814986;0,709919607;0,99734799;25;43;51,69999695
0,508320769;0,691962572;2;16;43;51,69999695
0,536792777;0,965777405;0,5;10;26;51,69999695
0,429443175;1,033374911;2;31;44;51,69999695
0,41082939;0,956334396;0,5;16;20;51,69999695
0,455668074;1,220061785;0,5;10;20;51,69999695
0,3;0,981848431;1,260613584;9;25;51,69999695
0,474453431;1,749817006;1,314378929;9;50;51,69999695
0,392481825;2;1,160590448;4;43;51,69999695
0,354275512;0,98515297;2;25;50;51,68999863
0,388214099;1,624599651;2;1;32;51,68999863
0,52239849;1,686226053;2;10;50;51,68999863
0,495837913;0,785682574;2;15;36;51,68999863
0,447013839;1,580055076;1,345411022;15;28;51,68999863
0,418507968;0,859343984;1,1908583;1;28;51,68999863
0,541538263;0,998390424;1,314000078;5;50;51,68999863
0,3;0,834353549;1,093940093;5;29;51,68999863
0,4249996;0,5;0,5;3;31;51,68999863
0,39187098;1,196937782;2;1;50;51,68999863
0,446190181;0,841306466;1,362259036;1;20;51,68999863
0,536747897;2;2;5;43;51,68999863
0,547792654;1,027097937;0,5;6;20;51,68999863
0,394460358;0,5;1,076509663;12;20;51,68999863
0,348252799;0,763731928;2;7;20;51,68999863
0,546154746;1,467249354;2;4;20;51,68999863
0,5364935;0,707614359;0,5;9;26;51,68999863
0,455557395;1,277145102;2;22;35;51,68999863
0,3;1,728175042;2;7;34;51,68999863
0,514999936;1,105093035;1,433170368;22;36;51,68999863
0,491412956;0,685267203;0,5;16;50;51,68999863
0,362047611;0,735625222;1,232952369;23;45;51,68999863
0,40370584;0,695581012;2;15;20;51,68999863
0,4230035;1,069226482;0,5;11;33;51,68000031
0,429123114;1,352651298;1,184900482;1;37;51,68000031
0,478697171;1,645314143;2;16;50;51,68000031
0,403541041;0,750309146;0,5;18;32;51,68000031
0,374293464;1,313189838;1,213095185;22;50;51,68000031
0,360973846;0,715371082;1,112069085;16;20;51,68000031
0,496402546;1,317667254;2;18;40;51,68000031
0,41011557;0,5;0,5;9;29;51,68000031
0,355872547;1,744969617;2;13;31;51,68000031
0,442805753;1,362438389;1,430156248;20;41;51,68000031
0,3;1,163343066;2;5;43;51,68000031
0,384119289;0,654179035;0,5;13;25;51,68000031
0,474127026;0,708020934;1,131066667;3;20;51,68000031
0,3;1,039829266;2;12;42;51,68000031
0,521794323;2;2;6;35;51,68000031
0,509173329;1,050239821;1,200717562;1;20;51,68000031
0,52199315;1,33564528;2;15;20;51,68000031
0,386774215;0,5;1,075413839;12;43;51,68000031
0,531641388;0,76200339;1,147880096;3;43;51,68000031
0,531942666;1,221125373;2;1;27;51,68000031
0,377003346;1,159823024;2;27;41;51,68000031
0,368168596;0,669524064;0,5;3;25;51,68000031
0,440904532;0,674674626;0,5;22;44;51,68000031
0,376732066;0,5;1,195550436;16;44;51,68000031
0,528086417;1,455103889;1,355297201;8;20;51,68000031
0,528261421;1,118107055;2;16;20;51,68000031
0,447283344;0,924846215;0,5;1;50;51,66999817
0,518763925;1,202668372;1,184160348;17;50;51,66999817
0,406241814;1,120268833;0,5;7;20;51,66999817
0,385538558;2;1,319459329;5;50;51,66999817
0,447253995;1,589002475;1,317799324;14;42;51,66999817
0,439943817;1,367875219;2;19;31;51,66999817
0,441801457;0,916781654;0,5;16;30;51,66999817
0,393162578;0,694016496;2;20;40;51,66999817
0,54265982;1,255615766;1,343514564;16;20;51,66999817
0,516589286;1,396659192;1,192886346;5;20;51,66999817
0,551970664;1,027944799;2;9;26;51,66999817
0,341236258;0,705494457;1,118680101;4;27;51,66999817
0,34259158;0,773118191;2;4;34;51,66999817
0,413836865;0,679221885;0,5;15;37;51,66999817
0,40401439;1,258166516;1,376536242;21;34;51,66999817
0,362464298;0,655519311;0,5;13;20;51,66999817
0,419097016;0,939848251;0,5;1;26;51,66999817
0,539457365;0,662769834;1,237186572;10;43;51,66999817
0,431811448;1,314405598;2;17;20;51,66999817
0,456276061;1,676427832;1,40079038;3;33;51,66999817
0,428704589;0,5;1,054049521;11;34;51,66999817
0,510218808;2;1,236775889;4;26;51,66999817
0,427411221;2;2;13;36;51,66999817
0,442371185;2;2;9;20;51,66999817
0,443815329;0,5;0,5;11;20;51,65999985
0,413929223;0,88241907;1,321975149;20;20;51,65999985
0,3;1,636140946;2;10;50;51,65999985
0,374140784;0,67975786;2;13;38;51,65999985
0,506426746;1,512293128;2;16;43;51,65999985
0,482347791;1,71425268;1,448272815;12;50;51,65999985
0,348645126;1,700367935;2;20;50;51,65999985
0,509706479;0,811318775;1,254681103;3;28;51,65999985
0,512612115;1,181610101;0,5;12;28;51,65999985
0,527656372;1,380723445;2;14;50;51,65999985
0,3;1,062807175;2;8;43;51,65999985
0,448415253;2;2;5;50;51,65999985
0,372140513;0,672981551;2;18;33;51,65999985
0,464240139;0,942550994;1,349393021;23;31;51,65999985
0,460453848;0,67888802;0,5;20;33;51,65999985
0,521501093;2;2;8;44;51,65999985
0,537886941;1,024794533;2;14;50;51,65999985
0,431985524;1,00374319;2;1;20;51,65000153
0,397682739;1,482993711;2;15;30;51,65000153
0,514118786;1,532467379;1,164564208;8;50;51,65000153
0,347371185;1,336535348;2;20;34;51,65000153
0,431734092;2;2;9;41;51,65000153
0,3;2;2;10;32;51,65000153
0,533294629;0,880235576;0,5;12;42;51,65000153
0,380732322;1,164507776;1,117572767;1;50;51,65000153
0,393431273;0,804592008;2;20;30;51,65000153
0,531952665;1,069459587;1,349986777;18;27;51,65000153
0,535479031;1,183485516;0,5;8;42;51,65000153
0,498159625;1,360280535;1,061378293;13;50;51,65000153
0,3;1,43479176;2;12;50;51,65000153
0,36484111;1,786275787;2;13;38;51,65000153
0,533433174;1,269520227;0,5;4;20;51,65000153
0,509323693;0,79016954;2;19;50;51,65000153
0,468710749;1,041249698;2;28;45;51,65000153
0,41417957;0,5;0,5;13;20;51,65000153
0,6;1,530749032;1,210811796;4;39;51,65000153
0,45528944;0,78212886;1,195809978;19;20;51,65000153
0,527627833;1,019439193;0,5;10;20;51,63999939
0,482097641;1,346417198;0,5;12;35;51,63999939
0,3;2;2;6;26;51,63999939
0,536735751;0,846669558;1,302512326;18;50;51,63999939
0,486456042;1,041250911;1,267989128;21;20;51,63999939
0,41837853;0,5;0,5;9;42;51,63999939
0,516820927;0,796266134;0,5;14;50;51,63999939
0,538055847;1,177848925;0,5;8;27;51,63999939
0,474812525;1,134652036;0,5;14;50;51,63999939
0,3;2;1,304161499;6;50;51,63999939
0,476690579;1,454421992;0,5;5;41;51,63999939
0,524452171;1,281853731;0,5;7;35;51,63999939
0,361766803;2;1,313451847;8;43;51,63999939
0,383824668;0,782557237;2;1;50;51,63999939
0,46492086;0,870838701;2;27;39;51,63999939
0,3;1,037141222;1,360334824;5;34;51,63999939
0,332261181;0,7178916;2;9;50;51,63999939
0,467274912;1,117811823;2;24;29;51,62999725
0,378332278;1,494731308;1,309581698;15;50;51,62999725
0,3;0,901349741;1,177136043;13;50;51,62999725
0,489383072;2;2;10;28;51,62999725
0,472793325;1,716341175;2;19;43;51,62999725
0,497909844;1,346888214;2;1;40;51,62999725
0,535988725;0,759724511;1,252799085;17;27;51,62999725
0,430969662;0,5;0,5;8;50;51,62999725
0,356586137;1,46920805;1,308187808;9;20;51,62999725
0,6;1,286862116;1,238927388;8;35;51,62999725
0,508682716;1,042520067;2;29;50;51,62999725
0,384251927;0,5;0,5;18;44;51,62999725
0,494127463;1,327859102;0,5;9;31;51,62999725
0,418669673;2;1,149195208;7;37;51,62999725
0,467211361;2;1,43133371;3;37;51,62999725
0,3;1,173777955;1,190546867;8;20;51,61999893
0,481725633;1,243842913;0,5;8;50;51,61999893
0,426432668;0,790731393;0,5;19;20;51,61999893
0,520076267;2;2;10;39;51,61999893
0,451242526;0,795293619;1,292461619;28;44;51,61999893
0,391571178;0,5;1,021413809;15;50;51,61999893
0,3;1,119460985;2;6;20;51,61999893
0,492674387;1,760283759;2;12;42;51,61999893
0,3;1,227563137;2;16;50;51,61999893
0,44960719;1,27999261;1,281343574;24;43;51,61999893
0,450700648;0,746354715;1,340467867;30;50;51,61999893
0,3;1,433649991;1,361457781;5;34;51,61999893
0,340097193;0,889828296;1,1797404;1;26;51,61999893
0,468709736;2;2;3;34;51,61999893
0,3;1,249781481;2;15;35;51,61999893
0,374976223;0,767006366;0,5;17;50;51,61999893
0,542695538;0,698845644;1,180178887;5;37;51,61999893
0,551811326;1,124222509;2;13;37;51,61000061
0,406811272;1,659540045;2;19;50;51,61000061
0,518446403;0,737929488;0,5;13;28;51,61000061
0,442387906;1,197758163;2;21;20;51,61000061
0,336154005;2;1,42671353;5;43;51,61000061
0,374991516;1,401456487;1,336706219;13;20;51,61000061
0,397853233;1,245868451;2;1;20;51,61000061
0,386179529;0,746571768;2;1;30;51,61000061
0,393114549;1,21618837;0,5;10;50;51,61000061
0,366724984;1,462403261;2;1;20;51,61000061
0,340023112;1,523243167;1,443212294;3;25;51,61000061
0,52790598;2;2;10;34;51,61000061
0,430569654;0,5;0,5;6;45;51,61000061
0,390844605;0,689565213;0,5;18;43;51,59999847
0,437956131;2;2;11;34;51,59999847
0,526518862;0,787450536;2;16;50;51,59999847
0,535128288;1,448704103;1,34722358;12;43;51,59999847
0,53217278;0,83332578;1,143548208;11;34;51,59999847
0,372644724;0,5;0,5;6;44;51,59999847
0,3;2;2;7;33;51,59999847
0,454739007;1,70814616;1,186392789;6;20;51,59999847
0,530907804;0,713391809;1,179344503;4;20;51,59999847
0,515007823;1,249719488;1,084656346;21;50;51,59999847
0,355792351;0,5;1,175158991;12;36;51,59999847
0,388761606;0,5;1,177205331;7;36;51,59000015
0,505995664;0,935195106;0,5;18;28;51,59000015
0,3;1,689770294;2;12;27;51,59000015
0,3;0,811318801;1,237396656;11;29;51,59000015
0,412649773;0,5;0,5;14;28;51,59000015
0,387797512;0,5;0,5;6;33;51,59000015
0,374527102;1,786332623;2;5;20;51,59000015
0,516012386;0,743173504;1,169413045;22;36;51,59000015
0,380556859;0,5;1,127108629;20;44;51,59000015
0,459023835;2;1,373673247;4;20;51,59000015
0,364221106;0,740950505;1,313589419;1;20;51,59000015
0,3;1,674635678;2;4;45;51,59000015
0,400479327;1,216267407;2;25;35;51,58000183
0,378406076;1,753620934;1,481694999;7;20;51,58000183
0,49187876;0,770487379;0,5;19;50;51,58000183
0,366115865;1,673434127;2;12;20;51,58000183
0,403201281;0,72333261;2;23;50;51,58000183
0,493033142;0,676385931;0,5;17;41;51,58000183
0,464921942;0,749204056;0,5;1;29;51,58000183
0,353370744;1,136687609;1,22966943;1;29;51,58000183
0,537730813;0,900704161;2;15;20;51,58000183
0,429945799;0,5;1,284867972;6;50;51,58000183
0,359952874;1,378637084;1,513227995;23;43;51,58000183
0,6;1,261348299;1,277542884;5;30;51,58000183
0,6;1,392991709;1,165763389;8;42;51,58000183
0,532185224;1,074246671;2;18;50;51,58000183
0,387692606;1,697154245;2;23;43;51,58000183
0,385135591;1,312961859;2;18;27;51,58000183
0,359841435;0,781266861;0,5;12;33;51,58000183
0,439073842;0,908039328;2;22;25;51,58000183
0,3;1,213133537;1,387323682;11;20;51,58000183
0,541371993;1,595386632;2;14;39;51,58000183
0,361677589;1,278603974;0,878826742;15;42;51,58000183
0,418945304;0,656411207;1,187568761;22;25;51,58000183
0,380630497;0,930550355;1,26703797;1;35;51,58000183
0,3;1,101875311;2;5;37;51,58000183
0,538178733;0,842194008;2;15;25;51,58000183
0,3;1,101045582;2;11;32;51,58000183
0,392686797;0,5;1,17548268;3;50;51,58000183
0,471397572;1,518774687;1,62510013;1;20;51,56999969
0,516420975;1,400872757;1,253104216;17;35;51,56999969
0,3;1,706822332;2;7;41;51,56999969
0,526833397;0,813383828;2;19;42;51,56999969
0,3;0,956721418;2;9;50;51,56999969
0,400879107;0,819908218;2;1;20;51,56999969
0,3;1,362532276;2;13;27;51,56999969
0,3;1,50576263;2;9;43;51,56999969
0,3;2;2;4;50;51,56999969
0,50086913;0,848806673;2;24;33;51,56999969
0,522530977;0,645245978;0,5;7;32;51,56999969
0,3;1,386082164;1,302081443;11;36;51,56999969
0,360674775;1,58421458;2;21;45;51,56999969
0,532697077;0,958434653;1,231361887;19;45;51,56999969
0,415634357;2;2;7;20;51,55999756
0,489379598;0,768644213;1,219007877;1;35;51,55999756
0,3;0,869763816;1,04554179;5;43;51,55999756
0,3;0,912631197;0,5;4;50;51,55999756
0,3;2;2;5;31;51,55999756
0,423596523;0,725997111;2;27;44;51,55999756
0,375482101;1,660534306;2;18;34;51,55999756
0,461377615;0,5;0,5;5;27;51,55999756
0,374834098;0,907933651;1,320389556;30;45;51,55999756
0,371070358;0,74869233;1,124475952;23;39;51,54999924
0,3;1,141806656;1,439478163;14;34;51,54999924
0,3;1,790779405;1,437448554;7;29;51,54999924
0,3;1,108365529;0,5;8;50;51,54999924
