weight,tukey_lambda,shrinkage_alpha_0,shrinkage_alpha_1,knn_k,kmeans_k,last_task_accuracy
uniform,0.29867234106978224,1.3604581619984022,1.574695789300163,15,3,61.87999725341797
uniform,0.39328120721359205,0.5500391627571042,2.154690349835894,14,2,61.46999740600586
uniform,0.27731010067331613,0.20688758232255844,1.0168438987782686,12,2,58.0
uniform,0.3746206972968029,0.8489503631234662,1.4835577833346525,15,1,62.94999694824219
uniform,0.37553146574544416,0.8615003936219616,1.3946370292117725,15,1,62.93999481201172
uniform,0.36991073105141936,0.854006093725692,1.3789726220313845,14,1,62.93000030517578
uniform,0.3756320261053854,0.8728314413408695,0.759734565081926,16,1,62.519996643066406
uniform,0.30518052810102164,1.4968622377241072,1.8315588832818888,15,2,62.30999755859375
uniform,0.3591431096425292,1.881869947212779,1.6069762079488217,15,2,61.439998626708984
uniform,0.31539029235778476,0.5438381683725462,1.2106952807254503,14,1,62.48999786376953
distance,0.24107741072551717,1.210461520972629,0.9662610711472199,14,1,61.529998779296875
uniform,0.38977547423438536,0.010687653218231397,1.3726454608946221,16,2,2.319999933242798
uniform,0.40733852555836597,6.513107994055727,0.8122206094712331,13,1,51.77000045776367
uniform,0.19388966358576082,0.963203132440993,2.0389776192693487,12,3,58.62999725341797
uniform,0.34912619602920253,0.7752921169662057,1.4340187630268468,13,1,63.01000213623047
uniform,0.3659374762965166,0.8271977978801685,1.7171061815077686,13,1,62.88999938964844
uniform,0.3366234875327656,0.25053182204072233,1.0735211460348226,13,1,59.939998626708984
uniform,0.3678247120148612,0.6051475790659411,1.7669547208339296,14,1,62.61000061035156
uniform,0.36477306441069907,0.5708384291537847,1.803420192590063,14,3,61.969993591308594
uniform,0.3814082749811439,1.165092485313437,9.540563673587936,14,2,44.7599983215332
uniform,0.34718515143402,1.3758939665336478,1.488388037475777,15,1,62.50999450683594
uniform,0.4205366838329849,0.39380465084906796,1.7261000249919114,13,1,61.13999938964844
uniform,0.2804868634104713,0.9927510184409789,2.296651250287806,12,2,62.22999572753906
uniform,0.32504005885261056,0.7915348912325247,1.2651336029615243,14,2,62.72999572753906
uniform,0.3290299824538426,0.6362458826756294,1.2888283906236653,14,1,62.73999786376953
uniform,0.3221292022639603,0.7359488767501043,1.2660839466482376,13,2,62.61000061035156
uniform,0.29599084173423307,1.1152126852593585,1.5306359314745086,15,1,62.73999786376953
uniform,0.2633039937806261,1.1177662658793377,1.4733055351007127,15,1,62.3699951171875
uniform,0.22562578423385576,1.652070581999917,0.5297018433470674,16,1,59.40999984741211
uniform,0.29212008457307653,0.36630669397295335,0.26837393654176367,12,3,60.77000045776367
distance,0.3484103683344292,0.15210945801506182,2.0060362014042195,15,1,48.73999786376953
uniform,0.39165242973856773,1.327312140672284,1.0254771020570834,13,2,62.22999572753906
uniform,0.3018649168194777,0.9445625492592539,1.5950549174274846,14,1,62.87999725341797
uniform,0.3724554810081304,9.933130253855749,0.7079362679543868,13,2,53.249996185302734
uniform,0.30253753803066535,0.9586671982029134,1.604093664821579,14,1,62.909996032714844
uniform,0.34246484822033085,0.9379530686114981,1.3606126249057473,14,1,62.80999755859375
uniform,0.34590910147349313,0.9291825018769069,1.6803593379760675,13,1,62.900001525878906
uniform,0.3537819392569547,0.9069740833898655,1.634246414627329,14,2,62.779998779296875
uniform,0.42005406435827897,1.5057114799681153,1.6314156406448372,14,2,62.05999755859375
uniform,0.4008405592419482,1.00957058046076,1.9203658498849565,14,2,62.540000915527344
uniform,0.34940896915573655,1.3223353831408005,2.3075347582668293,13,1,62.87999725341797
uniform,0.3049575215386807,1.2971696434529418,2.210941054686852,14,1,63.089996337890625
uniform,0.30785623769433523,1.8202875434816916,2.1437742633875208,15,1,62.05999755859375
uniform,0.24128421419685883,4.818807786632475,2.8487998402951784,16,3,56.5
uniform,0.35640362179677665,1.290961172632946,2.336719970452046,14,1,62.849998474121094
uniform,0.37824101268364546,1.3110899522803625,2.4326570103319485,14,1,62.81999969482422
uniform,0.37651072892221366,1.3147247868409877,2.3779443998665473,15,1,62.779998779296875
uniform,0.28241758857635146,1.5264072501381976,2.20069867800768,13,1,62.54999542236328
uniform,0.44132807257884393,1.284325794101618,2.5768854269197763,13,2,62.12999725341797
uniform,0.3913238224038081,2.0457847690623154,2.4682341112255184,2,1,61.71999740600586
uniform,0.30999764983091627,1.1502482436646653,1.9918818290675322,14,2,62.68000030517578
uniform,0.3628384357065047,1.6031162375695571,1.8206772749238374,13,1,62.279998779296875
distance,0.41732561759534925,0.42579216177764667,2.6550499887295325,14,1,59.39999771118164
uniform,0.2744371868900709,1.7774965500595856,2.105176060960071,15,2,61.79999542236328
uniform,0.34715907712298755,0.9871713726573272,1.4877173889770172,14,1,62.849998474121094
uniform,0.357373854757296,1.3409414928401968,1.6762482146877402,15,1,62.709999084472656
uniform,0.38056109646437175,1.108601388312301,1.5307492492637274,13,1,62.88999938964844
uniform,0.3112220079742529,1.0239585870952237,1.5315758572121594,12,1,62.8699951171875
uniform,0.7887283772636879,7.6015836579585505,1.8330936716267408,12,2,53.7599983215332
uniform,0.30384558743228623,0.7077387416867893,1.455559119094464,12,2,62.290000915527344
uniform,0.26014639069485584,0.831466071303673,1.1884591343969606,13,1,62.13999938964844
uniform,0.3247698748649946,1.117683332015087,1.683677854813458,12,1,63.0
uniform,0.3177255953329523,1.0963224394360593,1.6619161645425764,11,3,61.98999786376953
uniform,0.4010756336605378,0.5454332917781025,1.0695092501633137,12,2,62.58000183105469
uniform,0.2988361285841691,1.1332455723443247,2.007090927421948,13,1,62.93000030517578
uniform,0.2834482340574951,1.0771224378126731,1.9201404572021867,13,1,62.75999450683594
uniform,0.32255145504375854,0.7247905650383508,1.3750856636345417,12,1,62.88999938964844
uniform,0.32353940284281835,0.7173804211436479,1.3807873749507267,13,1,62.8699951171875
uniform,0.2963178745882899,0.3591287321129112,6.7081498421425465,12,2,2.5999999046325684
uniform,0.3406530768060379,0.8324693499143169,1.6756253287998875,13,1,63.0
uniform,0.3700010664722132,0.5082699513606307,1.7003445342196046,11,1,62.29999542236328
uniform,0.33555817580233,0.8577270377632226,1.3141470619577489,13,2,62.790000915527344
uniform,0.39050708879672513,0.7023135360829127,1.977762182266137,12,1,62.709999084472656
uniform,0.26230819704601993,0.3501758974404803,1.1174502872946535,13,2,60.06999588012695
uniform,0.3414113134966942,0.9067354467504707,1.7381275405758057,13,1,62.909996032714844
uniform,0.3220083384489927,0.9692432936845132,1.4782749276597533,13,1,62.81999969482422
uniform,0.30304162989376726,0.5847303644688374,1.6593258954805792,12,1,62.470001220703125
uniform,0.338251392977169,0.8928587478354493,1.7997303693688878,13,1,62.97999572753906
uniform,0.372248107571556,0.7336173800873542,1.291236502115133,13,1,62.93000030517578
uniform,0.37008428205321275,1.11498617497483,1.8197936688590823,13,2,62.62999725341797
uniform,0.34512208965321717,0.206328708767196,2.0828624780191225,13,1,53.52000045776367
distance,0.38064003791652284,0.8086239216021975,0.9594571800801995,13,2,61.969993591308594
uniform,0.41089892012389334,1.4900235415904894,1.1839336899718518,14,1,61.709999084472656
uniform,0.36515809510627784,0.5030524186703896,1.7618114439813743,13,1,62.099998474121094
uniform,0.339033309331051,0.6848270297637102,1.3497427438137013,12,1,62.80999755859375
uniform,0.32693906514238824,1.1666424298258586,1.3641257999828675,12,1,62.779998779296875
uniform,0.8944556950890279,0.8110536186801365,1.506629359948602,12,1,56.47999572753906
uniform,0.39471363618071853,0.9041832408896088,1.0714122370395576,13,2,62.86000061035156
uniform,0.3414748587482063,0.6255851840691486,1.9165478405672203,11,1,62.69999694824219
uniform,0.3572807553684762,1.125920734485813,8.027133765756853,14,1,53.28999710083008
uniform,0.32112720654825044,0.45484177945905513,1.2626010070834246,13,2,61.81999969482422
uniform,0.2876009039674224,0.850822724076987,1.5492775773789265,14,2,62.38999938964844
uniform,0.4278583658084948,1.2178470764057971,2.114794478129012,12,1,62.47999572753906
uniform,0.3826703139471611,0.20663535506920427,1.7225755886520961,13,1,56.5
uniform,0.3025476786954425,0.92645419186982,1.6478576706295383,14,1,62.91999816894531
uniform,0.34862428894650466,0.9975311134413606,1.387394821796661,14,1,62.8699951171875
uniform,0.3176232854515905,0.7580269260783333,1.749443747139848,13,1,62.769996643066406
uniform,0.36768732819406774,0.6068283883184351,1.1055411856886581,15,2,62.589996337890625
uniform,0.27783101956147105,0.961555961515604,1.9441928868531093,14,1,62.6199951171875
uniform,0.2973566180417193,1.4116127007599164,0.8991687268798514,13,1,61.41999816894531
uniform,0.33175186570491544,4.377546044966526,1.4970065656352718,14,1,54.94999694824219
uniform,0.35493544587459813,1.2219077424783187,1.2489054175001721,15,8,60.439998626708984
uniform,0.3847240680190408,0.7346276491292161,1.622267508649268,12,2,62.790000915527344
uniform,0.31984488678768613,0.4161078999919626,2.163222032174961,13,1,60.42000198364258
uniform,0.2995817255368732,0.9403907921671277,1.578586937019713,14,12,62.659996032714844
uniform,0.3029380694055099,1.0142661766905023,1.8378261753940062,14,1,62.80999755859375
uniform,0.3387825397773483,1.1590140974889291,1.3681175648120156,14,1,62.589996337890625
uniform,0.2624725827467843,0.8628463521852711,1.6329158622916766,13,1,62.3699951171875
uniform,0.24780126879894357,0.6143703557466558,1.9390494274053092,13,2,60.5099983215332
uniform,0.36546125407861585,1.400234233358291,1.1523792919937088,15,1,61.98999786376953
uniform,0.2858664827989487,2.964223844403166,1.4245510505583054,12,2,58.459999084472656
uniform,0.31745307413713897,0.8088324526051016,1.711999595337687,14,1,62.94999694824219
distance,0.3328062914879554,0.7139402368332358,1.7941648629443618,13,1,62.73999786376953
uniform,0.4097884483105834,0.4355436927533648,0.9718833439204357,14,2,62.25999450683594
uniform,0.3093503814494142,0.9930887573102957,1.6296059881271592,14,1,62.909996032714844
uniform,0.3497602682673536,1.1391704949040315,1.6573753878209183,15,1,62.81999969482422
uniform,0.3159476579397539,0.8038739217042644,1.2838548076457026,14,1,62.849998474121094
uniform,0.3759126225851743,1.0139265703792428,2.0349877765167768,13,1,62.839996337890625
uniform,0.33496020867750737,0.5963935500310797,1.504185502756151,14,1,62.54999542236328
uniform,0.30623584439030793,1.1859180480591238,1.818351537770207,13,1,63.029998779296875
uniform,0.2797834837543726,1.5896233470620578,1.8862354701161244,13,2,62.040000915527344
uniform,0.3578228488859719,1.2547146998505396,2.2227183006830527,14,1,62.839996337890625
uniform,0.30672524544809177,1.1026950711853412,1.6623754817149543,13,1,62.91999816894531
uniform,0.30678402514847736,0.9155088019584012,1.7697273102834463,15,2,62.54999542236328
uniform,0.3138551131025373,1.1153551338086651,1.6309684899218446,13,1,62.94999694824219
uniform,0.2962343855651162,1.356408126127226,1.9836094390251626,13,1,62.68999481201172
uniform,0.3134215496347941,1.1012648599069237,1.6882405837096917,13,1,62.97999572753906
uniform,0.2734370115377722,1.233976207291502,1.6654542621714024,13,1,62.54999542236328
uniform,0.31351040970545524,1.0400520412635497,1.2696135370181714,14,1,62.790000915527344
uniform,0.29507251126137707,1.4528910468774345,1.852838714635728,13,1,62.470001220703125
uniform,0.33750375716541087,0.9216834245478303,1.499511784830381,14,2,62.8699951171875
uniform,0.3162804228006142,1.1683561884696931,2.0688098014231437,13,1,63.04999542236328
uniform,0.27160355549002,1.1925257957916298,4.842271368937401,12,6,59.78999710083008
uniform,0.31207634210297963,1.5855380419284124,2.172305758527467,13,1,62.43000030517578
uniform,0.328217495038997,1.0530398239683638,1.7231786657163999,13,1,63.040000915527344
uniform,0.322744978123943,1.1062646975680832,1.9021297267853545,13,1,63.019996643066406
uniform,0.3258800342196685,1.241111103817275,2.061150907184022,13,1,63.04999542236328
uniform,0.32050330272053457,1.2739129295502551,2.3338271592004602,13,1,62.97999572753906
uniform,0.32167882959478283,1.4103022408895398,2.290023296599488,12,1,62.849998474121094
uniform,0.32550945339448,1.3540816717729232,2.1238540499063783,13,2,62.50999450683594
uniform,0.28207033792033687,1.124474773766889,2.0360212501530697,13,1,62.720001220703125
uniform,0.33744912228461327,1.7647950742639034,2.340259569295225,12,1,62.19999694824219
uniform,0.29309504314154156,1.5989936378767164,2.5513711544759663,13,2,62.18999481201172
uniform,0.3256047025416021,1.1632395830211733,1.9887818652295048,12,1,63.05999755859375
uniform,0.327177227370619,1.2215499372302239,2.026524238665763,12,1,63.06999969482422
uniform,0.32108383019240494,1.2718404338001947,2.0132566603418205,12,1,62.98999786376953
uniform,0.32531730078532745,1.297926270740279,5.4791875997550115,12,1,61.459999084472656
uniform,0.3496415474396053,1.2275353679584058,2.089140091594203,11,1,62.8699951171875
uniform,0.32328229719569634,5.521827352116057,2.3311433619261255,12,1,54.64999771118164
uniform,0.33224848640936594,8.560036932201662,1.9606367126082436,12,1,52.09000015258789
uniform,0.29545020414531004,1.4601748821383604,2.211022472866071,13,1,62.709999084472656
uniform,0.34768349977886576,1.179820074794944,2.0450703621306223,12,2,62.659996032714844
uniform,0.3136680742395621,1.610108069845455,2.5054723078629713,13,1,62.589996337890625
distance,0.35827396949565626,0.7820049661826948,1.8891818254928552,13,1,62.94999694824219
distance,0.357805692085682,0.7238041166882148,1.918184901306037,12,2,61.91999816894531
distance,0.36564472898077177,1.371063641659249,1.8898780523357936,13,1,62.61000061035156
distance,0.342427608614456,1.0924093928745382,2.173894004751358,13,1,62.81999969482422
distance,0.32926424851417274,0.7465515797704649,1.8776689422472437,12,2,61.839996337890625
distance,0.35934761612799626,1.1012445549719794,2.770090421754249,11,1,62.839996337890625
distance,0.32094457467279375,1.2968376743930066,2.1397516695551295,13,1,63.05999755859375
distance,0.2855973806813321,1.7986396942751093,2.2431675413632,13,2,60.77000045776367
distance,0.317159568565112,1.4751239898271886,2.4398904474440046,12,1,62.79999542236328
distance,0.33855840862545283,6.13723933230978,2.0266712047387303,13,1,53.79999923706055
distance,0.24491694100655192,1.3277853777344106,1.850737358051098,13,2,61.3599967956543
distance,0.31711054201674554,1.177628613406737,2.363558166725315,10,1,62.94999694824219
distance,0.3184125128568773,7.199732098631333,2.2343474173274678,11,1,53.03999710083008
distance,0.3462120025329864,1.6453531988366281,2.5815240461078917,11,15,61.839996337890625
distance,0.32866253337017093,1.3091537911532494,2.971020432244673,10,9,62.279998779296875
distance,0.2681008349676469,3.4226147308966826,2.413770135892631,9,1,58.31999969482422
distance,0.31587372869396296,1.0422822055657628,1.8462255194486727,12,2,61.97999572753906
distance,0.3534711996536312,0.8520979290491751,2.0735578725844874,16,19,63.01000213623047
distance,0.2965579553184266,1.2425057803827704,2.175280591939347,17,17,62.37999725341797
distance,0.34953820233159333,0.8249394693525793,2.412962917806786,10,13,62.75
distance,0.32514634139711335,1.47587522362815,2.022973196450902,16,1,62.540000915527344
distance,0.2847454793884226,0.5707954820978667,2.6845601909239694,16,2,60.06999588012695
distance,0.30841598120589286,1.9854384868148633,1.8126661813350926,12,11,60.35000228881836
distance,0.337805002189386,1.013448578514085,2.129503665529279,4,18,63.029998779296875
distance,0.3337802504744401,1.109114854054048,2.184679749793004,1,1,62.88999938964844
distance,0.35109855400281387,1.2519364689323564,2.3507429723056767,6,18,62.83000183105469
distance,0.3065795814327655,0.9350244581856322,2.0610167232460697,13,1,62.83000183105469
distance,0.3332796160869962,1.485646251399795,1.9852478504792306,12,7,61.03999710083008
distance,0.26505959008315194,1.029113894521264,2.2482235956571133,13,19,62.709999084472656
distance,0.6464431508875452,1.684881889797269,4.271906468877419,8,2,59.54999923706055
distance,0.28752295422734664,1.2479208809802964,1.7522302178318483,4,18,62.650001525878906
distance,0.07508176322560911,0.569337839058439,2.37554167724481,17,20,44.779998779296875
distance,0.3134940783171429,0.8289823772708423,2.5843170715494277,2,18,62.0
uniform,0.3570481572628272,1.0492098912975627,2.0792148452045467,4,1,62.839996337890625
uniform,0.3371842793049238,3.99181715199697,1.7857884121882304,13,20,56.089996337890625
uniform,0.30485494683422226,1.4663941653421266,1.9194710029205693,13,19,62.279998779296875
uniform,0.3260952114508233,0.676561640199266,1.549093520681147,7,19,62.72999572753906
distance,0.36309846321146133,1.247346316925472,2.134887333753047,12,19,62.3699951171875
uniform,0.28743334955673366,0.9069067796960174,8.899406045759502,3,2,42.48999786376953
uniform,0.3425552234988608,1.1123116132721242,1.762961357343451,12,1,63.0
uniform,0.3827210921155922,0.729359069287357,1.7763610291487426,16,1,62.75999450683594
uniform,0.34930524135688934,0.9641419361144771,1.5240873532327608,12,2,62.81999969482422
uniform,0.33755007124517594,1.3706260300551043,1.7252521148144597,12,1,62.54999542236328
uniform,0.7154240565404631,0.5285968317184648,1.9446500746638475,13,14,57.22999572753906
uniform,0.3636518719247022,1.0738055115534975,6.454645377042801,11,1,58.15999984741211
uniform,0.3438812802943817,0.8049397664883973,1.5564749256366366,12,1,63.029998779296875
uniform,0.3255993912908353,1.561012101372232,1.4939462377026211,12,1,62.099998474121094
uniform,0.2992683507405569,1.2522251882889603,1.6259677638278316,12,2,62.589996337890625
uniform,0.33497943265941305,1.0148538796611426,1.7416470036478224,12,1,62.86000061035156
uniform,0.27440859464325124,0.8060230496963392,2.078263693574267,11,2,61.73999786376953
uniform,0.3095887189591552,1.808661753391773,1.5839872026339343,13,1,61.69999694824219
uniform,0.3430576532362641,2.319389930371165,1.4007517776963911,11,16,59.249996185302734
uniform,0.38426159618108974,0.4286626817622565,3.7013848214087277,12,1,54.14999771118164
uniform,0.3215376702904427,1.3651110044270431,1.7522344111055719,13,2,62.5
uniform,0.25610903221141934,1.1052423608732214,2.023394798072377,12,10,62.459999084472656
uniform,0.29149812608773834,0.6402316279654567,1.4086647354587978,14,1,62.61000061035156
uniform,0.3492286431133872,0.9332565408744158,2.2192535320533713,13,14,62.68999481201172
uniform,0.3145137832760265,0.30707225019801065,1.134007871352676,12,1,60.67000198364258
uniform,0.37169043332526347,1.2552007896838266,1.886110959849707,13,2,62.519996643066406
uniform,0.338167537231194,0.8286720526169377,1.6167431329563686,14,1,62.970001220703125
uniform,0.3488767047997812,0.6544938098513174,1.4334586132345883,14,1,62.839996337890625
uniform,0.3329536395735557,0.8683009907611448,1.871009331411146,14,11,62.75
uniform,0.3899809193166211,0.45915501481548,2.1552868835534635,5,1,61.209999084472656
uniform,0.3650151296196133,0.8550104556245142,1.6626432423513666,14,2,62.68000030517578
uniform,0.29284376080395286,1.0511472532621022,1.2938562496529964,15,6,60.689998626708984
uniform,0.33649768222763243,1.6540167784555966,1.9735131565447979,14,1,62.25999450683594
uniform,0.3576516192911607,9.494891141353682,2.2866537087610532,13,1,52.16999816894531
uniform,0.3215119102095024,1.4325698287719302,1.5524671811709527,14,1,62.349998474121094
uniform,0.30923686446539106,0.6986736101735336,1.755379664294258,12,2,62.11000061035156
uniform,0.2755837489579088,1.1456296036018367,2.0475952957390393,13,1,62.56999969482422
uniform,0.37736257088176905,0.9064138262459477,2.544649404830174,11,20,62.58000183105469
uniform,0.22883348069125198,1.3445049069350805,1.1471424408334023,12,2,61.03999710083008
uniform,0.33975204743452964,0.5149934412629522,1.8477340369901327,15,1,62.269996643066406
uniform,0.2950357864735728,0.7939882918547239,1.499626737511505,14,16,62.93000030517578
uniform,0.3254594566711035,1.0401005342770984,2.763147881940386,16,1,62.909996032714844
uniform,0.3522537936924343,1.4959636179392974,2.249965060846856,13,19,61.839996337890625
uniform,0.3973969502749467,1.215430040639623,1.9999373266372116,12,2,62.5
