trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1;tukey_lambda
70;68,4;73,0;4,0;18,47846115482229;10,946929678113142;0,3931381578075893
71;66,24;64,0;21,0;16,631550957799412;2,796295558761592;0,48764709944117474
72;58,160000000000004;4,0;39,0;12,96569478914307;19,45013175769589;0,9122603474207189
73;64,9;52,0;38,0;18,231689937164614;18,05237771694326;0,4523637415685487
74;50,7;33,0;14,0;8,060662138736914;18,45552434608209;0,23246028998713292
76;72,56;43,0;4,0;0,920670049;0,5;0,418905644
77;56,39999999999999;6,0;19,0;9,091643888360503;13,74539217843236;0,9132673256049675
78;63,56;45,0;22,0;19,548371993577714;18,08525261475923;0,20165184146724402
79;56,86;16,0;36,0;7,044267898117466;11,687621134564296;0,8860875322597712
80;61,94;3,0;32,0;19,004009371922884;18,02113682010421;0,5658838578631006
81;59,540000000000006;20,0;31,0;6,523111936431698;15,653454780345944;0,8020902655799522
82;55,84;2,0;36,0;4,744099619836564;10,142713173856043;0,21546853656389864
83;61,82;25,0;40,0;13,55677401163449;1,8978724675940544;0,4592037417313736
84;60,760000000000005;9,0;15,0;17,592828819679603;6,682814665753606;0,7187827158804476
85;64,2;72,0;34,0;14,637139928817824;11,82699030744337;0,2238872712818009
86;69,48;49,0;1,0;2,7320984975586384;0,6056101448593214;0,4700049551925723
87;71,22;48,0;1,0;0,7245011752120089;0,5164213349072411;0,4334668384829901
88;66,78;62,0;1,0;2,4517289334987984;4,881034632992318;0,37380808981405367
89;20,200000000000003;32,0;8,0;0,752408094016222;3,9534975758931084;0,361032610851325
90;3,2;56,0;8,0;0,8166532613935491;7,783420049708635;0,6214541017332478
91;69,58;34,0;7,0;4,818298177170758;3,2549669244076718;0,361308271222632
92;67,16;43,0;14,0;11,06064912758341;6,728274861018459;0,5698497420751313
93;70,02000000000001;56,0;5,0;3,290502338028926;1,0505157624130688;0,4614897231286451
94;65,52;69,0;25,0;9,98677469080906;8,629371396192614;0,6625317741054941
95;68,28;38,0;13,0;6,882662107691455;4,752358534448043;0,30297172493648883
96;56,96;51,0;4,0;0,5950895204447537;2,6915301286273454;0,48753479187058324
97;69,66;58,0;5,0;3,392609286978802;0,5011411473425976;0,5053641216513148
98;69,92;63,0;11,0;3,8299007759211925;1,5537550040979597;0,3989939825910862
99;58,5;52,0;3,0;2,0806071871013874;5,34439746038746;0,3025541143307843
100;69,48;42,0;10,0;4,565310472812837;2,589374502274169;0,42957751903958435
101;69,02000000000001;29,0;5,0;6,026879586919963;0,6818131136197991;0,3049171659792227
102;68,97999999999999;65,0;18,0;1,7893968422947895;3,530715473290875;0,5470818104061775
103;62,62;55,0;1,0;8,444647789113786;5,74774650561586;0,9832289061115881
104;66,84;37,0;10,0;11,815003579965158;2,1425016217819515;0,6514214697280907
105;66,28;47,0;19,0;8,716771510690112;14,20575801520769;0,5165966236809505
106;68,84;59,0;26,0;2,095894522522556;3,647654564545201;0,4263810194962368
107;70,14;75,0;10,0;3,6485410403081526;1,5914376596965516;0,41624427189692803
108;70,82000000000001;74,0;6,0;3,6830356632582713;1,5951909740733485;0,3300913132319914
109;19,46;74,0;7,0;5,6492312863927445;19,749557648412733;0,27664245715634167
110;70,06;75,0;3,0;1,5052108661607662;2,245234062104613;0,35386354457137476
111;69,0;67,0;12,0;3,8909340200732028;4,126289511080122;0,2619677825843254
112;68,08;68,0;16,0;7,7578605473874696;1,556298725898051;0,40814350146015416
113;68,47999999999999;22,0;9,0;5,245374654981394;3,008278840771334;0,32211547550115255
114;63,54;42,0;23,0;3,0525309325043537;10,082933764693053;0,7818248621716875
115;3,82;14,0;6,0;1,1213205242684203;16,003145277900067;0,527559390182271
116;68,24;70,0;2,0;4,212807285589967;1,3275515470330883;0,24661576604300584
117;70,5;75,0;3,0;2,0294654274732062;2,2211202863587696;0,3438313149164648
118;71,1;71,0;5,0;2,703162653408857;2,0316717003309552;0,3367748701469209
119;70,08;62,0;3,0;2,4228805491991685;2,743304865734533;0,33979956516426457
120;32,76;72,0;6,0;1,725824935214928;6,147557270892211;0,22262347253157355
121;67,30000000000001;66,0;1,0;17,264792047202043;4,230656835936161;0,38457504614483673
122;64,72;71,0;4,0;0,5351619765626481;1,7914329276640757;0,44997726746280736
123;69,82000000000001;28,0;8,0;2,7974672035516988;0,6256248499344323;0,20458129161029293
124;18,38;64,0;29,0;1,672255679001477;7,090697254394032;0,2736737802510369
125;65,98;45,0;40,0;6,376424951686012;4,715162244036878;0,3340220510403268
126;65,5;59,0;3,0;4,904646402006476;12,099938900048578;0,5932779268590018
127;70,7;75,0;6,0;3,3708954208658906;1,5399127486340938;0,38821017074660485
128;70,78;72,0;7,0;2,433138551437132;2,168751215018847;0,37476249047146404
129;70,3;71,0;7,0;2,9275691255332017;3,1448502979520825;0,38555735340497266
130;71,5;67,0;6,0;1,2340997350748704;1,135769211383452;0,45183553465290127
131;71,44;69,0;8,0;1,1844098095796243;0,8079084515008295;0,47394598335606536
132;71,17999999999999;51,0;13,0;1,1375640622806786;0,9374637784851627;0,473580981667418
133;71,26;49,0;16,0;1,3049418726994009;0,5814172574490052;0,4799927959766663
134;70,0;51,0;16,0;0,5033932874887246;0,6870192354697738;0,4934465850289905
135;71,54;39,0;12,0;1,2228297269085475;0,9315602893671402;0,4726417964162245
136;67,10000000000001;40,0;14,0;15,054809519293984;8,845828058986239;0,5560032565891503
137;71,39999999999999;48,0;12,0;1,254445494866274;1,1899543661342966;0,4484240760109105
138;71,16;46,0;17,0;1,1354673666161157;0,5454816961088516;0,44692138248760127
139;70,36;34,0;12,0;1,20014259169752;1,3227363415529507;0,585947678173163
140;69,94;48,0;11,0;1,5370788091199352;2,881612961174212;0,4804170378823397
141;70,28;37,0;9,0;2,185546385671805;1,062776874681881;0,530834801390491
142;33,2;40,0;15,0;0,614498700667212;3,549811271745236;0,43919571654494804
143;68,22;54,0;20,0;4,341535028388476;2,585808419532264;0,5144532364259299
144;71,26;44,0;9,0;1,4997894161815777;0,8766067015296778;0,4637600222350904
145;69,36;45,0;12,0;1,404429179689075;1,1244084674064767;0,6301394804326614
146;68,58;33,0;9,0;2,161362064467573;4,477836948413811;0,46712811363667406
147;71,44;49,0;11,0;1,1080587790182626;1,148187241276215;0,41763029840472915
148;70,28;43,0;11,0;1,1024268976239981;1,9131950554739527;0,494298220761724
149;70,26;49,0;14,0;2,9919791171471886;1,2127824162845577;0,4595031637511526
150;70,44;53,0;8,0;1,6727939057340762;2,515752485672056;0,41363964613481935
151;67,67999999999999;57,0;13,0;9,77556106749039;3,3942210141591236;0,5359490676965291
152;71,46000000000001;40,0;10,0;0,9175416117503392;1,0002560877945759;0,42802012701796255
153;64,34;36,0;18,0;0,5198407657688464;1,7589527397022424;0,4215815631786729
154;70,08;41,0;15,0;2,4526533737953002;0,5509216142645792;0,4034296016268327
155;55,96;31,0;11,0;1,034789155790957;5,177821100489228;0,7047497638269504
156;69,48;39,0;10,0;3,4833916172117907;3,787215761470538;0,5675921361354942
157;71,39999999999999;49,0;8,0;1,7646053445891237;1,4259310136200536;0,4343398932858406
158;70,86;47,0;8,0;1,9554899178885403;2,3219377614354517;0,43378415420147004
159;70,94;49,0;13,0;0,9746869798691262;1,2870529304672926;0,5075644679622798
160;70,36;61,0;4,0;2,690901139180502;1,8639332663119699;0,4864575825570566
161;67,44;36,0;12,0;13,200391863208193;2,92735373086289;0,40352265180642594
162;71,22;43,0;10,0;1,9538861124546687;0,969030197687762;0,3593607570473533
163;69,88;53,0;7,0;4,045235355890005;1,4417944835738337;0,4473766885236527
164;69,54;55,0;22,0;3,1058422264348646;2,3293743903721045;0,4269891629241527
165;70,92;50,0;5,0;1,4861358772545066;1,8617660438589012;0,361644550468361
166;65,03999999999999;46,0;11,0;2,3690989322010725;3,195376454255046;0,9226044768305423
167;71,26;45,0;9,0;1,4603004379896436;0,9478775350673931;0,4642849975461915
168;68,7;44,0;38,0;1,9187745284263422;0,5907281526032846;0,5002645186912795
169;71,2;41,0;9,0;0,9576266059673125;1,0162112625041886;0,47282635463720574
170;2,16;38,0;8,0;0,5082385676343816;16,0871349864348;0,44899460574576344
171;67,9;47,0;6,0;19,71580686908888;1,5938706811242813;0,3918011533339384
172;69,44;6,0;10,0;1,412285294771228;2,1119933208430526;0,41821935676918337
173;69,22;42,0;14,0;2,5073729854704117;0,9009227245839232;0,5450905670783968
174;70,19999999999999;35,0;16,0;1,8569853925394082;1,4032303976810407;0,514919304442324
175;70,12;68,0;4,0;3,312927797885281;2,7558809789860756;0,37601037964585005
176;3,46;39,0;7,0;0,8883483627031943;12,496041615895843;0,48016850364452784
177;71,17999999999999;45,0;9,0;1,4882877636601184;0,5051943331001529;0,4574168806786598
178;71,46000000000001;44,0;8,0;1,3101253685504914;1,1065908872329073;0,4376501776654123
179;70,58;48,0;6,0;0,8871666184703969;1,3717770140322578;0,4290662630758203
180;70,88;50,0;8,0;2,7197276515695945;2,02444902364989;0,4054728755907653
181;69,94;44,0;2,0;2,1963845599674565;1,0282450132781769;0,4422535984877928
182;69,78;41,0;11,0;1,2578241837617723;2,462090433560287;0,4881141766032595
