trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1
1925;87,04999542;26;1;7,789748893;9,678462976
3018;87,04999542;26;1;7,470604439;9,659921281
4664;87,04999542;26;1;7,459948176;9,548856087
4685;87,04999542;26;1;7,499458549;9,535593289
4804;87,04999542;26;1;4,254255201;6,003648409
4903;87,04999542;26;1;8,000262635;1,999226762
5048;87,04999542;26;1;4,257665814;2,606753449
5056;87,04999542;26;1;4,280966988;8,228780251
5496;87,04999542;26;1;8,387454607;0
7467;87,04999542;26;1;4,272298325;1,0218498
7768;87,04999542;26;1;4,248216109;0
7791;87,04999542;26;1;4,2766839;0,322310571
7865;87,04999542;26;1;4,366355294;0
8131;87,04999542;26;1;2,932990163;4,385946769
8351;87,04999542;26;1;4,270552187;7,575939695
8525;87,04999542;26;1;4,262029237;8,419958512
147;87,04999542;25;1;6,210756286;10
148;87,04999542;25;1;6,208768419;10
1827;87,04999542;25;1;6,365260695;3,310244427
4429;87,04999542;25;1;6,094423169;2,033062532
5158;87,04999542;25;1;6,055288437;2,348052236
5312;87,04999542;25;1;5,99837296;8,298715987
6753;87,04999542;25;1;6,055382312;9,126685304
8613;87,04999542;25;1;6,025884239;8,066147314
3522;87,04999542;23;1;5,207391441;3,170516478
4364;87,04999542;23;1;7,440730159;1,920871289
4768;87,04999542;23;1;8,036781088;10
5522;87,04999542;23;1;4,910366831;8,00280924
7194;87,04999542;23;1;5,283411133;9,535822784
7450;87,04999542;23;1;5,289520946;9,454320958
7627;87,04999542;23;1;5,280702036;9,55592143
7705;87,04999542;23;1;5,142890941;8,779527549
7824;87,04999542;23;1;5,280927275;8,719328347
8189;87,04999542;23;1;4,70942962;0,797264815
8200;87,04999542;23;1;4,767901104;0,770228393
7030;87,03999329;27;1;5,346635049;1,85664598
7613;87,03999329;27;1;5,220186862;2,928922466
468;87,03999329;26;1;8,439411931;0
693;87,03999329;26;1;8,087081506;0,974196933
2140;87,03999329;26;1;8,447575596;2,846251237
3703;87,03999329;26;1;8,452999545;2,228046643
3845;87,03999329;26;1;7,350113639;1,219591905
4000;87,03999329;26;1;7,20565282;2,186522906
4094;87,03999329;26;1;7,314321664;1,754660609
4127;87,03999329;26;1;7,315964187;1,499392469
4538;87,03999329;26;1;8,279686294;7,414386906
4873;87,03999329;26;1;7,921270791;2,021439252
5069;87,03999329;26;1;7,281660914;4,23521479
5073;87,03999329;26;1;7,206430061;4,196392456
5095;87,03999329;26;1;7,373361505;4,205871956
5100;87,03999329;26;1;7,361909767;1,016966766
5129;87,03999329;26;1;7,394151035;4,152162797
5167;87,03999329;26;1;3,875934782;7,400541101
6725;87,03999329;26;1;8,37858053;7,721179366
7564;87,03999329;26;1;8,442741145;4,726528732
7672;87,03999329;26;1;8,061054462;3,610124667
8219;87,03999329;26;1;4,421051227;0,360314062
8388;87,03999329;26;1;8,717604907;1,484823099
8404;87,03999329;26;1;8,266316458;6,561333176
149;87,03999329;25;1;6,206398273;10
150;87,03999329;25;1;6,187214698;10
166;87,03999329;25;1;6,197006018;10
4239;87,03999329;25;1;6,031050957;8,776059163
4307;87,03999329;25;1;6,21604638;3,175728841
5116;87,03999329;25;1;6,037266248;2,334837154
3421;87,03999329;23;1;5,114343887;8,023945308
4416;87,03999329;23;1;8,738682095;5,290259044
4812;87,03999329;23;1;5,479202929;9,432764966
5482;87,03999329;23;1;4,910530321;8,892331568
6050;87,03999329;23;1;5,176454749;8,197332765
6239;87,03999329;23;1;5,116458793;7,910443087
7217;87,03999329;23;1;4,602182263;3,530036553
7226;87,03999329;23;1;4,853241355;6,359751583
7393;87,03999329;23;1;4,713695191;3,56347326
7422;87,03999329;23;1;5,200413656;8,912766739
7519;87,03999329;23;1;5,201606656;9,154216973
7716;87,03999329;23;1;5,119313132;8,986545989
7869;87,03999329;23;1;5,42946563;4,349983913
7896;87,03999329;23;1;7,424291606;3,56841694
8013;87,03999329;23;1;5,114387178;9,609575323
8210;87,03999329;23;1;5,098311045;7,352105847
8370;87,03999329;23;1;5,16532448;8,054152707
3950;87,02999878;27;1;5,148628735;8,483109127
5284;87,02999878;27;1;5,36850796;2,13635176
6325;87,02999878;27;1;5,052871566;2,788160856
6436;87,02999878;27;1;5,062925523;8,664993707
7036;87,02999878;27;1;5,236213327;1,940685867
7720;87,02999878;27;1;5,215036252;8,778981776
7741;87,02999878;27;1;5,364821474;1,907878112
8364;87,02999878;27;1;5,319375265;8,094741227
8450;87,02999878;27;1;5,309057784;8,765208003
64;87,02999878;26;1;7,458575329;0
959;87,02999878;26;1;3,777380163;9,219515908
1120;87,02999878;26;1;4,892351185;5,620704459
2150;87,02999878;26;1;8,785858083;2,9724375
3550;87,02999878;26;1;3,717903441;4,865397587
4417;87,02999878;26;1;8,808839087;5,562281133
4541;87,02999878;26;1;3,757091145;5,581769115
5121;87,02999878;26;1;7,449913237;2,511985689
5122;87,02999878;26;1;3,75323568;1,578705675
5184;87,02999878;26;1;3,781316783;2,528813415
5471;87,02999878;26;1;3,730064471;1,370577224
6600;87,02999878;26;1;3,48160933;7,198033064
6739;87,02999878;26;1;8,287383623;7,6929951
6891;87,02999878;26;1;3,495391584;7,520379888
6896;87,02999878;26;1;3,481142505;2,475457709
6923;87,02999878;26;1;3,49959545;7,678810448
7387;87,02999878;26;1;3,840975723;7,536735234
7930;87,02999878;26;1;7,487995982;2,372822828
7977;87,02999878;26;1;8,019999795;7,325176372
8166;87,02999878;26;1;8,829779948;3,232808287
8487;87,02999878;26;1;3,793772259;10
7954;87,02999878;25;1;5,976168059;9,00427214
420;87,02999878;23;1;5,585368271;0
4646;87,02999878;23;1;5,512774326;10
5233;87,02999878;23;1;7,372900048;4,302160302
5425;87,02999878;23;1;4,967944177;8,152478525
5475;87,02999878;23;1;5,036747712;10
5553;87,02999878;23;1;5,061791186;8,87371972
5554;87,02999878;23;1;7,352013489;6,300487903
6276;87,02999878;23;1;5,056586696;8,211522592
6450;87,02999878;23;1;5,594533305;7,864227267
6795;87,02999878;23;1;5,453717747;3,897685784
6822;87,02999878;23;1;4,972593562;8,098315686
6898;87,02999878;23;1;5,080164376;8,230290487
6998;87,02999878;23;1;5,627147399;8,02880624
7247;87,02999878;23;1;4,574068504;3,520853628
7374;87,02999878;23;1;5,504773426;2,051868765
7381;87,02999878;23;1;7,348493425;3,348070265
7562;87,02999878;23;1;5,503107177;2,053568358
7730;87,02999878;23;1;5,083962623;8,67890886
8405;87,02999878;23;1;5,615369865;7,726086967
8544;87,02999878;23;1;7,339225036;1,296768026
1876;87,01999664;27;1;5,359664721;8,688103739
2353;87,01999664;27;1;7,499183085;9,740266822
3241;87,01999664;27;1;7,4688581;9,667751511
3371;87,01999664;27;1;7,478995396;9,660772254
3429;87,01999664;27;1;5,196208833;8,566798239
4021;87,01999664;27;1;5,408410461;3,634397653
4139;87,01999664;27;1;5,2722982;8,499380022
4279;87,01999664;27;1;5,137876736;7,25452532
4330;87,01999664;27;1;5,203477253;9,664184103
4376;87,01999664;27;1;7,209088273;9,729921991
4596;87,01999664;27;1;5,332422409;8,501052237
5164;87,01999664;27;1;7,488737016;5,701930693
5410;87,01999664;27;1;5,04416596;9,647575728
6374;87,01999664;27;1;7,502278645;9,74359323
6495;87,01999664;27;1;5,902013353;0
6551;87,01999664;27;1;5,044263129;2,161324975
6835;87,01999664;27;1;5,185996021;8,234965728
7280;87,01999664;27;1;5,133024551;7,953821161
7324;87,01999664;27;1;5,337442266;9,126652818
7485;87,01999664;27;1;5,136959208;8,904744945
7712;87,01999664;27;1;5,00539943;9,01579817
7715;87,01999664;27;1;5,207231471;8,779706935
7752;87,01999664;27;1;5,071739389;3,154510986
7938;87,01999664;27;1;4,966724204;3,963211835
7947;87,01999664;27;1;4,918394276;4,0517779
7953;87,01999664;27;1;5,089550021;4,109653467
8276;87,01999664;27;1;5,011712076;8,092425638
8279;87,01999664;27;1;5,19240262;8,11450339
8326;87,01999664;27;1;5,063619969;8,427731317
71;87,01999664;26;1;7,591850966;5,051120254
112;87,01999664;26;1;7,65639375;0
113;87,01999664;26;1;7,651700871;0
115;87,01999664;26;1;7,647704801;0
116;87,01999664;26;1;7,645179358;0
124;87,01999664;26;1;7,645965756;0
389;87,01999664;26;1;8,8835071;0
1022;87,01999664;26;1;7,86574243;6,607304251
4024;87,01999664;26;1;7,594386823;3,709075009
4854;87,01999664;26;1;7,895484347;5,690605773
4919;87,01999664;26;1;7,466155077;2,770631141
4969;87,01999664;26;1;7,578103021;5,776620658
5051;87,01999664;26;1;8,152378373;5,494020739
5168;87,01999664;26;1;7,606605428;5,588790423
5366;87,01999664;26;1;3,305139433;6,941424313
5415;87,01999664;26;1;7,542437559;5,46987259
6721;87,01999664;26;1;8,510097114;8,013111634
6903;87,01999664;26;1;2,782534089;3,810269841
7134;87,01999664;26;1;7,650068516;0,359172839
7317;87,01999664;26;1;7,664342447;7,243895972
7425;87,01999664;26;1;7,567386838;0,75924701
7676;87,01999664;26;1;3,846475346;3,769587158
7770;87,01999664;26;1;7,538312544;3,406974332
7775;87,01999664;26;1;7,654404391;5,54024627
7902;87,01999664;26;1;7,607078847;0,329188338
7949;87,01999664;26;1;7,668442368;5,687437983
3790;87,01999664;25;1;5,88149051;7,910748962
4504;87,01999664;25;1;5,994488964;2,085641672
4567;87,01999664;25;1;5,840020259;8,059858684
5362;87,01999664;25;1;5,667280287;8,151006543
5494;87,01999664;25;1;4,761927167;8,377994988
5542;87,01999664;25;1;5,857023142;9,369197726
7031;87,01999664;25;1;5,936912666;0,263388156
7576;87,01999664;25;1;5,863624427;9,14667779
7723;87,01999664;25;1;5,870160738;9,586503821
80;87,01999664;24;1;6,334994002;10
102;87,01999664;24;1;5,973945038;5,244464057
5269;87,01999664;24;1;5,951305847;4,350806396
5417;87,01999664;24;1;4,793489818;8,55601336
5643;87,01999664;24;1;7,89581806;9,645964478
3722;87,01999664;23;1;5,440836205;5,084349022
5034;87,01999664;23;1;5,63207028;4,705091559
5419;87,01999664;23;1;4,987311347;8,711533491
6376;87,01999664;23;1;5,550040572;5,130521977
7839;87,01999664;23;1;8,854957846;7,880890598
7840;87,01999664;23;1;8,861957563;7,758399491
8185;87,01999664;23;1;7,182097437;1,571432155
409;87,00999451;27;1;4,978638453;0
445;87,00999451;27;1;6,137125758;10
547;87,00999451;27;1;7,419206839;10
2599;87,00999451;27;1;7,42384004;9,744892932
3617;87,00999451;27;1;5,988492057;8,004823316
4066;87,00999451;27;1;7,419258317;3,843569962
4144;87,00999451;27;1;7,428144706;1,790965292
4250;87,00999451;27;1;7,413378827;1,483927246
4430;87,00999451;27;1;5,794516373;4,929424434
4506;87,00999451;27;1;5,388718708;7,542427469
4532;87,00999451;27;1;5,382146393;7,140386891
4561;87,00999451;27;1;5,712715913;8,10744256
4606;87,00999451;27;1;7,422418707;9,600626107
4820;87,00999451;27;1;7,259773576;9,696552788
4953;87,00999451;27;1;4,953614157;2,744903669
5514;87,00999451;27;1;7,545600809;9,522396338
5527;87,00999451;27;1;6,564025674;8,33985022
5552;87,00999451;27;1;5,081388871;9,732275218
6090;87,00999451;27;1;5,616648168;5,316845577
6762;87,00999451;27;1;6,5418784;8,191775247
7123;87,00999451;27;1;5,727714014;9,577923349
7314;87,00999451;27;1;7,63832435;0,342302943
7391;87,00999451;27;1;5,120824266;9,168743316
7443;87,00999451;27;1;7,366533129;6,46544011
7508;87,00999451;27;1;5,082797775;9,206102218
7522;87,00999451;27;1;5,283090627;8,817560275
7687;87,00999451;27;1;5,097329624;8,929007578
7734;87,00999451;27;1;4,923976531;8,913485478
7754;87,00999451;27;1;4,928425123;3,228714365
7894;87,00999451;27;1;6,228954188;8,141245647
7914;87,00999451;27;1;6,131138838;8,162869787
7972;87,00999451;27;1;4,958344747;2,757789521
8049;87,00999451;27;1;5,11243095;8,684732063
8057;87,00999451;27;1;7,612528984;0,707961621
8073;87,00999451;27;1;5,27624623;9,457873511
8309;87,00999451;27;1;7,339617565;9,75926002
8563;87,00999451;27;1;5,910253875;8,085762113
8604;87,00999451;27;1;6,136003563;8,123953702
8607;87,00999451;27;1;6,137824388;8,123526486
120;87,00999451;26;1;7,642358022;0
131;87,00999451;26;1;7,629971825;0
132;87,00999451;26;1;7,628784241;0
416;87,00999451;26;1;3,889064617;4,568813729
2271;87,00999451;26;1;7,63889261;2,956414537
3769;87,00999451;26;1;7,777438545;6,251575597
4026;87,00999451;26;1;7,806504208;6,089935836
5037;87,00999451;26;1;7,729830288;5,927964667
5448;87,00999451;26;1;3,354347485;1,528368096
6851;87,00999451;26;1;7,798397617;2,28717334
6865;87,00999451;26;1;7,629592228;2,063887126
7524;87,00999451;26;1;7,761869227;3,323840408
7788;87,00999451;26;1;7,637615573;3,399902529
7910;87,00999451;26;1;8,143672375;7,474047068
7922;87,00999451;26;1;8,974241533;7,56133718
98;87,00999451;25;1;5,910718894;0
2147;87,00999451;25;1;6,587456758;7,676177276
2647;87,00999451;25;1;4,039828616;6,878438411
3695;87,00999451;25;1;4,715399117;5,857897226
4201;87,00999451;25;1;6,547638771;1,766819964
4520;87,00999451;25;1;5,697961866;7,777295806
4559;87,00999451;25;1;5,815672407;8,020094078
4857;87,00999451;25;1;3,88658687;6,966323727
5067;87,00999451;25;1;3,985414252;7,241369673
5378;87,00999451;25;1;4,080200885;7,483149962
5468;87,00999451;25;1;3,930982353;6,805966997
6441;87,00999451;25;1;4,05931313;7,008465422
7546;87,00999451;25;1;4,055771282;6,653274486
7916;87,00999451;25;1;5,638154098;10
7931;87,00999451;25;1;5,818588445;9,024721753
7943;87,00999451;25;1;5,665327791;1,648588288
84;87,00999451;24;1;6,231653032;4,90242288
627;87,00999451;24;1;6,390173262;8,614077814
3793;87,00999451;24;1;6,276962863;7,958960134
4479;87,00999451;24;1;5,786475439;7,906571723
5387;87,00999451;24;1;6,252127043;2,240310696
5739;87,00999451;24;1;6,237587119;8,176476079
5774;87,00999451;24;1;6,243694978;8,173777502
5912;87,00999451;24;1;6,239522971;8,166893092
8091;87,00999451;24;1;5,920137975;4,610287781
8535;87,00999451;24;1;6,251767861;2,480877561
578;87,00999451;23;1;6,049170005;8,067747592
3261;87,00999451;23;1;5,679921306;9,495004432
3496;87,00999451;23;1;5,641315819;3,266339542
4642;87,00999451;23;1;5,65521234;0,595420451
5323;87,00999451;23;1;4,280661768;6,132683827
5821;87,00999451;23;1;6,024671013;8,13097935
5956;87,00999451;23;1;6,04211465;8,126496445
6844;87,00999451;23;1;5,932625529;8,092684571
7357;87,00999451;23;1;4,564614023;3,151777517
7773;87,00999451;23;1;4,32825806;9,623440172
7923;87,00999451;23;1;8,869504548;8,013733568
236;87;27;1;6,235433784;0
1813;87;27;1;7,44961611;0,757201069
2088;87;27;1;6,205883111;8,187172602
3523;87;27;1;7,64820808;6,375327359
3540;87;27;1;6,892506379;0,892865278
3739;87;27;1;4,962501589;8,079505193
3781;87;27;1;6,888487613;0,372542044
3891;87;27;1;7,668230149;5,024278575
3997;87;27;1;6,717715324;0,42032965
4072;87;27;1;6,90443604;2,704568366
4244;87;27;1;6,19119741;8,865222102
4427;87;27;1;6,1777747;8,174712998
4468;87;27;1;5,760046557;2,245407492
4489;87;27;1;7,52557833;1,764926561
4556;87;27;1;5,84328824;8,273815939
4568;87;27;1;5,949839744;8,401813456
4628;87;27;1;6,202735566;8,173959018
4661;87;27;1;6,189370539;2,04832303
4713;87;27;1;6,204036946;8,204805431
4720;87;27;1;6,195611796;8,180978211
4734;87;27;1;7,479283114;1,201661326
4780;87;27;1;5,808248878;0
4827;87;27;1;6,207639947;8,181825521
4997;87;27;1;5,687380356;9,288307883
5072;87;27;1;5,737469;9,050581002
5304;87;27;1;5,425053752;2,225069569
5460;87;27;1;5,969758191;8,547638448
5543;87;27;1;5,749512108;9,211890638
6185;87;27;1;7,622552349;9,725725978
6295;87;27;1;5,591568098;5,255911194
6727;87;27;1;6,897232203;1,700807332
6801;87;27;1;5,946541658;9,061167391
6902;87;27;1;6,787589864;1,33748537
7015;87;27;1;6,192750295;8,169077552
7029;87;27;1;7,432677392;0,88965784
7072;87;27;1;6,821322003;0
7206;87;27;1;5,633733524;2,48505518
7363;87;27;1;6,21940833;8,154410715
7412;87;27;1;5,921695061;9,322344891
7480;87;27;1;6,869060112;1,053986955
7531;87;27;1;7,762709004;3,328375554
7549;87;27;1;5,843727094;2,355407551
7659;87;27;1;5,802358577;9,307935677
7665;87;27;1;6,712767961;0,789727776
7677;87;27;1;5,787571836;9,476844917
7714;87;27;1;4,89470182;8,681035981
7717;87;27;1;5,810864978;9,237180791
7733;87;27;1;4,889809942;2,983197099
7759;87;27;1;4,905487978;2,89403992
7822;87;27;1;7,599089505;5,311206646
7862;87;27;1;5,674373907;8,145751481
7915;87;27;1;6,252671773;8,135839838
7967;87;27;1;5,798210845;8,71601247
7974;87;27;1;5,806357582;1,775044089
8139;87;27;1;4,917307043;7,755469204
8148;87;27;1;7,578680169;9,678780962
8228;87;27;1;4,947493424;7,838572344
8252;87;27;1;4,974617082;7,921152955
8307;87;27;1;4,897391217;0,765258316
8520;87;27;1;5,682129017;3,352449749
8612;87;27;1;5,807209508;8,026367813
8614;87;27;1;5,954756754;8,175396661
623;87;26;1;3,776592;3,304847197
5087;87;26;1;3,108129209;2,438299077
5169;87;26;1;3,260161557;1,777017197
5327;87;26;1;3,400187488;1,447234277
7413;87;26;1;8,961880684;3,163415261
7466;87;26;1;3,190962156;0,856506833
8100;87;26;1;8,899507798;6,122804737
4481;87;25;1;5,569888963;7,640088405
4875;87;25;1;3,918988413;9,285426957
4957;87;25;1;5,818191887;9,534783563
4988;87;25;1;5,618153408;8,911202789
5047;87;25;1;4,114709085;8,097267306
5252;87;25;1;3,733728182;4,774416074
5355;87;25;1;5,54727576;7,7289337
5445;87;25;1;4,903923141;7,645837002
5469;87;25;1;4,820745333;8,830753521
6973;87;25;1;4,187777424;6,840379763
7201;87;25;1;5,321031172;9,357753157
7341;87;25;1;6,56083542;4,875484282
7406;87;25;1;4,000293403;7,554989704
7786;87;25;1;5,677870696;10
7787;87;25;1;5,685250806;9,6086254
7793;87;25;1;5,498217719;7,823555617
7813;87;25;1;5,686360589;9,327722649
7986;87;25;1;5,576019543;8,108084881
8003;87;25;1;5,596683362;0
8380;87;25;1;5,912159393;2,008876906
82;87;24;1;5,628945504;10
85;87;24;1;6,4221683;0
110;87;24;1;5,864372337;10
934;87;24;1;6,224079039;7,352853437
3300;87;24;1;5,941753848;9,56258465
3800;87;24;1;6,096128575;7,952983781
4149;87;24;1;5,861153491;8,582994504
4551;87;24;1;5,851704264;7,946258864
5220;87;24;1;6,452863956;3,496964685
5223;87;24;1;5,645607019;8,7792148
5240;87;24;1;7,936720004;2,184402138
5379;87;24;1;5,696250804;8,081187427
5418;87;24;1;4,851745755;8,255242099
5528;87;24;1;5,799063164;0
5978;87;24;1;7,826657622;9,636187164
6315;87;24;1;6,462928818;5,588426339
6467;87;24;1;6,392981537;5,306147914
7001;87;24;1;6,15496471;8,121951677
7636;87;24;1;5,876051856;9,449660049
7764;87;24;1;5,906225878;9,04655456
7800;87;24;1;6,160773504;8,096777708
7843;87;24;1;5,817719629;2,042637283
7935;87;24;1;4,837453443;7,581013835
8396;87;24;1;6,215256293;0,289222379
8615;87;24;1;6,116353134;8,056549025
618;87;23;1;4,326559799;1,323302994
3946;87;23;1;6,001365761;1,810330112
5206;87;23;1;9,441375334;4,794861261
5503;87;23;1;4,364709124;8,436481194
7428;87;23;1;6,002506571;9,361364695
7474;87;23;1;8,99578657;3,426178043
7979;87;23;1;5,952438253;9,140840392
8432;87;23;1;4,530336224;4,046857038
4934;87;22;1;8,04469527;10
6843;87;22;1;7,835145468;9,542269631
63;86,98999786;27;1;7,766309193;10
300;86,98999786;27;1;6,400647342;10
1044;86,98999786;27;1;6,160800876;1,333364484
1471;86,98999786;27;1;5,404930717;6,573645677
4081;86,98999786;27;1;5,634108405;0,23135656
4186;86,98999786;27;1;6,699144098;1,613688191
4357;86,98999786;27;1;6,755381853;1,548796606
4689;86,98999786;27;1;6,270247562;8,540356497
4791;86,98999786;27;1;6,12346363;8,235483896
4897;86,98999786;27;1;6,10378379;8,531240685
4907;86,98999786;27;1;7,85237657;2,004756572
4926;86,98999786;27;1;6,754222635;1,062277615
5096;86,98999786;27;1;7,757323088;0,699566799
5098;86,98999786;27;1;6,290288103;8,708458841
5140;86,98999786;27;1;6,011428911;2,09288975
5221;86,98999786;27;1;6,241987949;4,305512184
5234;86,98999786;27;1;5,96770231;2,271467114
5236;86,98999786;27;1;5,515101628;2,187759019
5287;86,98999786;27;1;6,115441831;8,148000299
5354;86,98999786;27;1;5,652242728;7,956786629
5373;86,98999786;27;1;6,778638507;1,099779965
6063;86,98999786;27;1;6,433079867;5,474896456
6748;86,98999786;27;1;5,6127942;2,289485667
6807;86,98999786;27;1;5,540731826;4,297531539
7065;86,98999786;27;1;6,750296898;0,263385411
7165;86,98999786;27;1;6,176557004;4,558051062
7190;86,98999786;27;1;5,536815514;2,920454975
7529;86,98999786;27;1;5,543971155;3,084943725
7563;86,98999786;27;1;5,678051581;1,781225115
7579;86,98999786;27;1;5,518220085;4,777798464
7671;86,98999786;27;1;4,896205501;6,878001992
7729;86,98999786;27;1;4,887534329;3,033519141
7940;86,98999786;27;1;6,117964928;4,578915682
8023;86,98999786;27;1;6,029472259;4,404727958
8513;86,98999786;27;1;6,27120371;2,792767351
8602;86,98999786;27;1;6,124392401;8,125358426
1218;86,98999786;26;1;3,239019927;1,264077581
2151;86,98999786;26;1;9,07092796;3,277702267
1198;86,98999786;25;1;7,993778107;9,758824538
3162;86,98999786;25;1;6,65875132;1,979183264
